회사명,업종명,생산품,주소,연락처,출처파일
(주)에프테크,그 외 자동차용 신품 부품 제조업 외 3 종,용접 전류·전압 모니터링 시스템,충청남도 예산군 예산읍 신례원리 433번지,041-523-3455,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)유동금속,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품 후레임류,충청남도 예산군 예산읍 관작리 276-5번지,041-335-9960,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)은성전자,그 외 자동차용 신품 부품 제조업 외 3 종,히터 컨트롤 피시비아세이,충청남도 예산군 삽교읍 월산리 177번지 예산일반산업단지,041-338-9907,충청남도 예산군_제조업체 등록현황_20230824.csv
삼도알엔티,그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품(에어콘관련부품),충청남도 예산군 신암면 조곡리 산 9-39번지 외 3필지,041-331-7300,충청남도 예산군_제조업체 등록현황_20230824.csv
삼보오토(주) 예산공장,그 외 자동차용 신품 부품 제조업 외 3 종,밋션 케이스,충청남도 예산군 오가면 원천리 1010번지,041-332-8030,충청남도 예산군_제조업체 등록현황_20230824.csv
세신이엔텍,그 외 자동차용 신품 부품 제조업 외 3 종,"스프링,와이어CNC",충청남도 예산군 예산읍 관작리 276-3번지,041-335-7491,충청남도 예산군_제조업체 등록현황_20230824.csv
신한금속(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품,충청남도 예산군 삽교읍 효림리 553번지 (예산일반산업단지) 외 1필지,041-338-9711,충청남도 예산군_제조업체 등록현황_20230824.csv
예산범퍼,그 외 자동차용 신품 부품 제조업 외 3 종,재생범퍼,충청남도 예산군 신암면 계촌리 226-4번지,,충청남도 예산군_제조업체 등록현황_20230824.csv
유진에스엠알시오토모티브테크노 주식회사,그 외 자동차용 신품 부품 제조업 외 3 종,자동차내장부품,충청남도 예산군 신암면 용궁리 2-5번지,041-330-6020,충청남도 예산군_제조업체 등록현황_20230824.csv
한영공업(주),그 외 자동차용 신품 부품 제조업 외 3 종,자동차부품(머플러),충청남도 예산군 신암면 예림리 18-1번지,041-8059-8011,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)영신에프앤에스,그 외 자동차용 신품 부품 제조업 외 2 종,"엔진, 트랜스미션, 구동부품 등",충청남도 예산군 응봉면 주령리 406-1,041-337-7993,충청남도 예산군_제조업체 등록현황_20230824.csv
이레공조(주),그 외 자동차용 신품 부품 제조업 외 1 종,"자동차부품(공기조화장치,열교환기)",충청남도 예산군 삽교읍 두리 121-2,041-337-9397,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)네오오토 예산3공장,그 외 자동차용 신품 부품 제조업,자동차변속기부품,충청남도 예산군 삽교읍 효림리 515번지,041-337-1730,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)유니크,그 외 자동차용 신품 부품 제조업,자동차부품,충청남도 예산군 삽교읍 효림리 552,055-340-2026,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)지-플라텍,그 외 자동차용 신품 부품 제조업,자동차용 내/외장재(조립),충청남도 예산군 예산읍 관작리 276-12,041-334-0802,충청남도 예산군_제조업체 등록현황_20230824.csv
두리플랜트,그 외 자동차용 신품 부품 제조업,자동차 열교환기 부품,충청남도 예산군 삽교읍 두리 121-2,,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)네오윈시스,그 외 기타 전자부품 제조업 외 1 종,"VTR헤드,커버그라스,아이알휠터,",충청남도 예산군 응봉면 송석리 288-2번지 외 3필지,041-332-3586,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)유티아이,그 외 기타 전자부품 제조업 외 1 종,모바일 터치모듈,충청남도 예산군 응봉면 지석리 126-5번지,070-4354-7151,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)유티아이 제2공장,그 외 기타 전자부품 제조업 외 1 종,TSP(터치스크린패널)가공,충청남도 예산군 응봉면 지석리 523번지,041-333-4352,충청남도 예산군_제조업체 등록현황_20230824.csv
서광전자,그 외 기타 전자부품 제조업 외 1 종,전자식안정기,충청남도 예산군 예산읍 주교리 512-1번지,041-335-6108,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)에이치에스켐트론,그 외 기타 분류 안된 화학제품 제조업 외 1 종,전자부품용 코팅재료,충청남도 예산군 고덕면 오추리 831,031-494-9060,충청남도 예산군_제조업체 등록현황_20230824.csv
동남중기산업,건설 및 채광용 기계장비 제조업,건설기계 부품,충청남도 예산군 예산읍 창소리 9-1번지 (창소리 9-1),,충청남도 예산군_제조업체 등록현황_20230824.csv
협신건설기계,건설 및 채광용 기계장비 제조업,"건축기계 및 부품제조,재생,정비",충청남도 예산군 예산읍 관작리 233번지,,충청남도 예산군_제조업체 등록현황_20230824.csv
(주)한텍하이메탈,강주물 주조업,"자동차부품, 펌프부품",충청남도 예산군 봉산면 마교리 산 118-2번지 외 2필지 외 2필지,02-855-4511,충청남도 예산군_제조업체 등록현황_20230824.csv
영흥금속공업(주),강주물 주조업,선박부품등,충청남도 예산군 고덕면 상궁리 617-3번지 외 2필지,041-337-1011,충청남도 예산군_제조업체 등록현황_20230824.csv
 플렉스폼코리아(유)천안2공장(성거),그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(유)아이티더블유오토모티브코리아 아산공장,그 외 기타 플라스틱 제품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주) 대명테크,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주) 부일테크,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주) 성지 아산공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주) 태영금속,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)IHC,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)S&K정공,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)SHB,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)강호,자동차 엔진용 신품 부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)거륜,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)경양산업,자동차 차체용 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)계양정밀,자동차 엔진용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)고려텍,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)관작진테크,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)광성오토모티브,자동차용 신품 제동장치 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)광성캔바스,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)광일테크,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)광일테크(2공장),그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)광일테크(3공장),그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)광진기계,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)광현,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)구비테크,그 외 기타 전자부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)국림피앤텍,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)국제종합물산,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)글로벌모터스,모터사이클 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)글로벌소재,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)금강자동차정비,건설 및 채광용 기계장비 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)금화전자,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)나디스,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)남부현대서비스,내연기관 승용차 및 기타 여객용 자동차 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)네오오토,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)네오오토 예산3공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)네오오토 예산공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)네오오토[제2공장],그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)네오윈시스,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)네오텍,자동차 차체용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)넥스플러스,자동차 엔진용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)노루오토코팅,일반용 도료 및 관련제품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)뉴엠티,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)뉴올,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)뉴올 2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)니프코코리아 아산공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)다스,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)다승,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)다올이엔지,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)다우테크놀로지,그 외 자동차용 신품 부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)다우테크놀로지 제1공장,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)다인,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)당진모터스,차체 및 특장차 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대국아이엔티,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)대림엠티아이,그 외 자동차용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대성,그 외 자동차용 신품 부품 제조업 외 9 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대성오토텍,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)대성파인텍,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)대성하이테크,그 외 자동차용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대성호이스트부품,기타 물품 취급장비 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)대솔오시스 예당공장,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대신 아산대신공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대아테크,그 외 기타 전자부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대영정밀,자동차용 금속 압형제품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대원,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대원로지스틱,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대원로지스틱 2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대유홀딩스,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대일이노텍,자동차용 신품 동력전달장치 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대정고분자산업,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대창기업,자동차용 신품 의자 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대한인더스트리,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대화정공,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)대흥정공,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)데이비드텍,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)도스코,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동광이엔티,기타자동차부품제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)동광테크,그 외 기타 전자부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동국 아산공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동서기공 당진1공장,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동서기공 당진2공장,자동차 엔진용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)동서기공 당진3공장,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동서기공 송악지점,자동차 엔진용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동성정공,자동차용 금속 압형제품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동성피에스씨,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)동승기업,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)동아금속천안지점,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동아오토모티브,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동아테크,자동차용 신품 동력전달장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동연테크,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동해금속,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동해기계항공제2공장,항공기용 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동해인테크,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동훈산업,자동차용 신품 동력전달장치 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동흥엔지니어링,자동차용 신품 동력전달장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)동희,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)두리정밀,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)두올,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)두원,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)두원(제2공장),그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)두원공조,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)두원냉기,자동차용 신품 동력전달장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)두원냉기(음봉공장),그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)두원전자,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)두정테크,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)듀링,자동차 엔진용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)드림텍,그 외 자동차용 신품 부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)드림티엔씨,자동차용 신품 조향장치 및 현가 장치 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디닉스,자동차용 신품 의자 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디디디,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)디디디제2공장,그 외 자동차용 신품 부품 제조업 외 6 종,,,,충청남도 제조업체 현황_20250903.csv
(주)디에스시 2공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디에스시 아산공장 1공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디에스시영인,그 외 자동차용 신품 부품 제조업 외 6 종,,,,충청남도 제조업체 현황_20250903.csv
(주)디에스아이,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디에스티솔루션,자동차용 신품 의자 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디에이치오토모티브,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)디에이치피,그 외 자동차용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)디엠티,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)디와이테크,자동차용 신품 동력전달장치 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)라온팩,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)로만씰,항공기용 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)리더산업개발,자동차용 금속 압형제품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)마이솔루션,자동차용 신품 조향장치 및 현가 장치 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)마이크로티에스,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)맥스텍,전자부품 실장기판 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)메가센,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)명서,그 외 기타 전자부품 제조업 외 6 종,,,,충청남도 제조업체 현황_20250903.csv
(주)명하테크,그 외 자동차용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)모베이스전자,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)무룡,자동차용 신품 동력전달장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)무진오토,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)무창,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)미래금속,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)미래기공,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)미래기업,그 외 자동차용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)반도기전,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)반도화성,그 외 자동차용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)베스트캠,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)베이스,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)보고이엔지,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)보나테크,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)보람,자동차 엔진용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)부흥금속,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비디엔이오토모티브,폴리스티렌 발포 성형제품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비앤엠,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비에스부여공장,자동차 차체용 신품 부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비엘디,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비엠모터스,농업 및 임업용 기계 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비엠아이,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)비월드,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)비전테크놀러지,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼기 1공장,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼기 2공장,자동차 엔진용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)삼기이브이,자동차용 신품 전기장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼도공조,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)삼도테크,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼안기업,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)삼에스테크,자동차용 신품 동력전달장치 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)삼영메탈,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼원강재,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼진코리아,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)삼화테크,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)상연,자동차용 금속 압형제품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)상은,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)상지,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)상진,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)새한,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서연씨엔에프 아산공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)서연오토비전,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서연오토비전 서산공장,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서연오토비전 순성1공장,기계장비 조립용 플라스틱제품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)서연오토비전 순성2공장,운송장비 조립용 플라스틱제품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서연이화,자동차 차체용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서연이화 3공장,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)서연이화 아산3공장,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)서진오토모티브,자동차 엔진용 신품 부품 제조업 외 5 종,,,,충청남도 제조업체 현황_20250903.csv
(주)서진캠,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)선오,그 외 자동차용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)성광산업,자동차용 신품 전기장치 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성도이엔지,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성림기업,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성우산업,그 외 자동차용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성원몰텍,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성진화이버,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성창오토텍,가정용 및 산업용 공기 조화장치 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)성화이앤이,자동차 재제조 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세계화성,그 외 자동차용 신품 부품 제조업 외 2 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세동,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세영테크,자동차 엔진용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세원제이엔지,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세원테크,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세원테크 제2공장,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세원피엔드디,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세일스틸엔지니어링,자동차용 금속 압형제품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세진,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세진 2공장,자동차용 신품 의자 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세진 3공장,자동차용 신품 의자 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)세진씰,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)세현정공 아산공장,자동차 엔진용 신품 부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)셀텍,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)송광프라스틱,자동차 차체용 신품 부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)스페스,그 외 기타 전자부품 제조업 외 1 종,,,,충청남도 제조업체 현황_20250903.csv
(주)승정,그 외 자동차용 신품 부품 제조업 외 4 종,,,,충청남도 제조업체 현황_20250903.csv
(주)승호테크,그외기타전자부품제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)시광,그 외 기타 전자부품 제조업,,,,충청남도 제조업체 현황_20250903.csv
(주)시그너스정공,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)시에스,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
(주)신라정밀,그 외 자동차용 신품 부품 제조업 외 7 종,,,,충청남도 제조업체 현황_20250903.csv
(주)신라정밀 제2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,,,충청남도 제조업체 현황_20250903.csv
