title,description,link,pubDate
서울 평균 휘발유 가격 1987원…2000원 넘보나,전국 평균 ℓ당 1953.27원 미국·이란 전쟁 여파로 국내 주유소 <b>기름값</b>이 연일 상승세다. 6일 유가정보시스템 오피넷에 따르면 이날 오전 9시 기준 전국 주유소 평균 휘발유 가격은 ℓ당 1953.27원으로... ,https://n.news.naver.com/mnews/article/629/0000488575?sid=101,"Mon, 06 Apr 2026 10:51:00 +0900"
"<b>기름값</b> 상승세 지속에 서울 휘발윳값 1,987원","미국·이란 전쟁이 장기화할 것으로 예상되는 가운데 국내 주유소 <b>기름값</b>이 연일 상승세를 이어가고... 전국에서 가장 비싼 서울 지역 <b>기름값</b>도 오름세를 유지하며 휘발유 가격이 리터당 2,000원에 가까워지고... ",http://tbs.seoul.kr/news/newsView.do?typ_800=1&idx_800=3536110&seq_800=20528988,"Mon, 06 Apr 2026 10:51:00 +0900"
<b>기름값</b> 연일 상승…서울 휘발유 '2천원' 근접,"중동 정세 불안 속에 국내 <b>기름값</b>이 연일 상승하면서 서울 휘발유 가격이 리터당 2천 원에 근접했습니다. 오늘(6일) 유가정보시스템 오피넷에 따르면 오전 9시 기준 전국 주유소 평균 휘발유 가격은 리터당 1,953.... ",http://mbnmoney.mbn.co.kr/news/view?news_no=MM1005807030,"Mon, 06 Apr 2026 10:48:00 +0900"
국내 휘발유·경유 가격 1950원 돌파…제주는 2000원 넘어,국내 <b>기름값</b>은 통상 국제 유가 변동이 2주가량 시차를 두고 반영된다. 최근 국제 유가는 이란 사태가... 국제 유가 상승세가 이어지고 있는 만큼 국내 <b>기름값</b>도 당분간 오름세를 지속할 가능성이 크다는 전망이... ,http://www.queen.co.kr/news/articleView.html?idxno=454436,"Mon, 06 Apr 2026 10:46:00 +0900"
경제칼럼)호르무즈에서 이제 우주로,유가 급등은 곧바로 주유소 <b>기름값</b>을 선두로 물가 상승으로 이어지고 있다. 우리나라 에너지 공급망의 핵심이었던 호르무즈 해협의 불안정성은 우리가 당연하게 여겨왔던 국제 질서와 경제 안보의 취약성을 여실히... ,https://www.idaegu.com/news/articleView.html?idxno=659902,"Mon, 06 Apr 2026 10:46:00 +0900"
"정부·여당, 사우디 등 3국에 특사 추진…원유대체공급선 확보 위해",정유사가 주유소에 석유제품을 우선 공급하고 국제 기준가격 등의 유가 변동 상황을 고려해 1개월 정도 뒤 이뤄지는 결제 시스템으로는 주유소들의 <b>기름값</b> 인상에 제대로 대응하기 어렵다는 판단에서다. 당정은 정산... ,https://www.kbmaeil.com/article/20260406500145,"Mon, 06 Apr 2026 10:46:00 +0900"
당정 &quot;사우디·오만·알제리에 '원유 특사' 추진…물량확보 총력&quot;(종합),다만 특위는 향후 <b>기름값</b> 추가 가격상승은 불가피해 보인다는 전망도 내놨다. 유 위원장은 &quot;지금 주유소가 판매하는 물량은 사실상 전쟁 전에 확보한 물량 같다&quot;며 &quot;거의 재고가 소진됐기 때문에 최고가격제를 실시한다... ,https://n.news.naver.com/mnews/article/421/0008871964?sid=101,"Mon, 06 Apr 2026 10:46:00 +0900"
"[기고] '고유가 장기전' 현실화, 고물가·에너지 위기 선제 대응 총력전...",중동 전쟁으로 급등한 유가가 전체 물가를 끌어올리는'오일플레이션(Oilflation │ <b>기름값</b> 상승에 따른 물가 전반 오름세)'이 본격화하고 있다. 무엇보다 석유류가 9.9% 뛰며 전체 물가를 끌어올렸다. 석유류 물가... ,https://www.m-i.kr/news/articleView.html?idxno=1361779,"Mon, 06 Apr 2026 10:42:00 +0900"
주유소 <b>기름값</b> 급등...제주 휘발유 2천원 넘어,국내 주유소의 휘발유와 경유 가격이 급등하면서 제주의 휘발유 평균 가격이 ℓ당 2천원을 넘었다. 6일 한국석유공사 유가 서비스 오피넷에 따르면 이날 오전 제주의 휘발유 가격은 1ℓ에 2010원으로... ,https://n.news.naver.com/mnews/article/310/0000135440?sid=101,"Mon, 06 Apr 2026 10:42:00 +0900"
IEA 사무총장 &quot;석유 수출 금지하지 말아야&quot;…중국 겨냥?,최근 미국에서도 <b>기름값</b>이 급등한 가운데 미국의 정제 연료 수출 금지 가능성이 거론되고 있는 것으로 전해졌다. 미국 내 휘발유 가격은 심리적 마지노선인 갤런당(약 3.78ℓ) 4달러를 넘어섰으며 캘리포니아주는 항공유... ,https://n.news.naver.com/mnews/article/001/0016004303?sid=104,"Mon, 06 Apr 2026 10:41:00 +0900"
"고유가에 <b>기름값</b> 부담 커지자…하나카드, 주유 혜택 카드 꺼냈다",유류비 상승이 이어지면서 카드사들이 '주유 할인' 혜택을 다시 전면에 내세우고 있다. 하나카드는 주유 특화 카드 4종을 중심으로 연회비 환급과 추가 캐시백을 결합한 단기 프로모션을 내놨다. 하나카드는... ,https://www.newspost.kr/news/articleView.html?idxno=222152,"Mon, 06 Apr 2026 10:38:00 +0900"
"<b>기름값</b> 상승세 지속…서울 휘발유 1,987원","국내 <b>기름값</b>이 꾸준히 상승세를 이어가고 있습니다. 한국석유공사 유가정보시스템 오피넷에 따르면, 오늘(6일) 오전 9시 기준 전국 휘발유 평균 가격은 전날보다 약 4원 올라 리터당 1,953.27원으로 나타났습니다.... ",https://n.news.naver.com/mnews/article/422/0000851929?sid=101,"Mon, 06 Apr 2026 10:35:00 +0900"
"당정 “나프타 수급 불안하면, 특정품목에 한해 수급조정 준비”","●‘깜깜이’ <b>기름값</b> 원인 사후정산제도 원칙 폐기 당정은 나프타 수급 조정 검토 외에 사우디아라비아, 오만, 알제리 등 중동 산유 3개국을 중심으로 원유 물량 확보를 시도할 방침이다. 안 의원은 “원유 대체 물량... ",https://n.news.naver.com/mnews/article/020/0003710034?sid=100,"Mon, 06 Apr 2026 10:34:00 +0900"
"[전문가 기고] 호르무즈發 유가 충격, 화물운송업계 지원도 서둘러야",중동 사태로 유가가 본격적으로 오르기 전인 2월 마지막 주 정유사 공급 가격(세전)을 기준으로 삼고 국내 <b>기름값</b> 지표인 싱가포르 국제 석유 제품 가격의 최근 2주간 평균 등락률을 곱한 뒤 교통·에너지·환경세 등... ,https://www.ajunews.com/view/20260403150756712,"Mon, 06 Apr 2026 10:34:00 +0900"
장동혁 &quot;전쟁 핑계로 '중국 추경'…납득 어려워&quot;,"예산 구성에 대해서도 &quot;고유가를 명분으로 국민 70%에게 현금을 뿌리면서 정작 화물차, 택배, 택시기사, 푸드트럭같이 <b>기름값</b>이 생계에 직결된 부분에 대한 지원 예산은 보이지 않는다&quot;며 &quot;김어준씨에게 고액 출연료를 주다... ",https://n.news.naver.com/mnews/article/629/0000488556?sid=100,"Mon, 06 Apr 2026 10:34:00 +0900"
장동혁 &quot;전쟁 추경이라면서 '중국 추경'…李 오찬 회동서 지적할 것&quot;,장 대표는 &quot;전쟁 추경이라며 목적에 맞지 않는 예산이 한두개가 아니다&quot;라며 &quot;고유가를 명분으로 국민 70%에 현금을 뿌리며 정작 화물차·택배·택시 기사·푸드트럭같이 <b>기름값</b>이 생계에 직결된 분을 지원하는 예산은... ,https://n.news.naver.com/mnews/article/008/0005340180?sid=162,"Mon, 06 Apr 2026 10:33:00 +0900"
"당정, 석유류 대체물량 수급..&quot;사우디·오만·알제리3 특사&quot;",특위 소속 이강일 의원은 &quot;중동사태 이후 석유화학 제품과 석유류 등을 수입에 의존하고 있는 대한민국이지만 유럽 등 다른 여타 국가에 비해 <b>기름값</b>이 상당히 안정 국면&quot;이라면서 &quot;정부와 국회 차원의 선제적 조치를 통해... ,https://n.news.naver.com/mnews/article/014/0005502934?sid=100,"Mon, 06 Apr 2026 10:33:00 +0900"
"&quot;<b>기름값</b> 보조금 샐라&quot; 권익위, 나랏돈 부정수급 신고 접수","최근 중동전쟁으로 인한 원유 수급 불안이 이어지는 가운데, 정부가 유가보조금 등 산업·자원분야 정부지원금을 부정수급한 행위에 대해 집중신고기간을 운영하며 전방위적인 감시·단속에 나선다. 6일... ",https://n.news.naver.com/mnews/article/079/0004133138?sid=103,"Mon, 06 Apr 2026 10:31:00 +0900"
"국힘 &quot;정부·여당, 전쟁추경으로 TBS·중국인 지원&quot;","장동혁 대표는 이날 오전 인천 남동구 인천시당에서 열린 현장 최고위원회의에서 &quot;고유가 명분으로 국민 70%에 현금을 뿌리면서, 정작 화물차와 택배, 택시기사, 푸드트럭 같이 <b>기름값</b>이 생계와 직결된 분들을 지원하는... ",https://n.news.naver.com/mnews/article/031/0001019818?sid=100,"Mon, 06 Apr 2026 10:30:00 +0900"
"<b>기름값</b> 상승세 지속에 서울 휘발윳값 1,987원…2,000원 넘나","미국·이란 전쟁이 장기화할 것으로 예상되는 가운데 국내 주유소 <b>기름값</b>이 연일 상승세를 이어가고... 전국에서 가장 비싼 서울 지역 <b>기름값</b>도 오름세를 유지하며 휘발유 가격이 L당 2,000원에 가까워지고... ",https://n.news.naver.com/mnews/article/057/0001943294?sid=101,"Mon, 06 Apr 2026 10:30:00 +0900"
2000원 턱 아래까지 온 <b>기름값</b>…서울 평균 휘발유 1987원,중동 전쟁 여파가 계속 이어지는 가운데 국내 주유소 <b>기름값</b>이 계속 오르고 있습니다. 유가정보시스템 오피넷에 따르면 오늘(6일) 오전 9시 기준 전국 주유소 평균 휘발윳값은 전날보다 리터당 4.9원 오른 1953.... ,https://n.news.naver.com/mnews/article/437/0000486085?sid=101,"Mon, 06 Apr 2026 10:29:00 +0900"
구멍 뚫린 <b>기름값</b>…서울 평균 휘발윳값 ℓ당 2000원 목전,|중앙이코노미뉴스 송태원 기자|서울 평균 휘발윳값 1987원...ℓ당 2000원 돌파 우려.[사진=연합] 미국과 이란 간 전쟁 장기화 우려 속에 국내 주유소 <b>기름값</b>이 연일 상승세를 이어가고 있다. 6일 유가정보시스템... ,https://www.joongangenews.com/news/articleView.html?idxno=509043,"Mon, 06 Apr 2026 10:22:00 +0900"
장동혁 &quot;원화 가치 폭락 상황에서 추경하면 환율·물가 더 올라…민생에...,"고유가를 명분으로 국민 70%에 현금을 뿌리면서 정작 화물차, 택배, 택시 기사나 푸드트럭같이 <b>기름값</b>이 생계와 직결된 분들을 지원하는 예산이 안 보인다&quot;고 지적했다. 아울러 &quot;김어준 씨에게 고액의 출연료를 주다가... ",https://n.news.naver.com/mnews/article/003/0013869169?sid=100,"Mon, 06 Apr 2026 10:17:00 +0900"
원유 대체 루트 확보하라··· 당정 &quot;사우디·오만·알제리에 특사 파견...,당정이 미국·이란 전쟁 장기화에 따른 원유 수급 불안 문제를 해결하기 위해 사우디아라비아 등 중동 3개국에 특사를 파견하기로 했다. 대체 경로 등을 확보해 원유 확보 물량을 늘리겠다는 취지다. 또 '전쟁 추경... ,https://n.news.naver.com/mnews/article/469/0000923754?sid=100,"Mon, 06 Apr 2026 10:14:00 +0900"
"&quot;<b>기름값</b> 걱정 말고 조업 나가세요&quot;…인천시, 어업용 면세유 지원 확대","고유가 따른 경영난 해소 지원 목적…14.7억원 투입 지원비율 최대 15%로 상향, 상한액 700만원까지 인천광역시가 국제유가 상승으로 경영난을 겪는 어업인들을 위해 지원 대책을 내놓았다. 이번 조치는 지원금... ",https://www.asiatoday.co.kr/view.php?key=20260406010001445,"Mon, 06 Apr 2026 10:12:00 +0900"
국내 주유소 휘발유 평균 가격 1950원 돌파…서울 지역은 1987.2원,"전국에서 가장 비싼 서울 지역 <b>기름값</b>도 오름세를 유지하며 휘발유 가격이 리터당 2천원에 가까워지고 있다. 서울 평균 휘발유 가격은 리터당 1987.2원으로 전날보다 3.4원 올랐고, 경유 가격은 4.6원 상승한 1965.... ",http://www.fieldnews.kr/news/articleView.html?idxno=27756,"Mon, 06 Apr 2026 10:12:00 +0900"
"세계 경제 '목줄' 호르무즈 개방이냐, 봉쇄냐...글로벌 '경제쇼크' 우려","이번 전쟁으로 현지 미국인들은 하루가 다르게 오르는 <b>기름값</b>, 여기에 육류, 곡물, 유지류, 설탕 등 주요 식품류 가격이 일제히 오르면서 서민들이 힘겨워하는 중&quot;이라며 &quot;트럼프는 떠벌리는 걸 좋아한다. 나토는 그의... ",https://www.job-post.co.kr/news/articleView.html?idxno=212541,"Mon, 06 Apr 2026 10:04:00 +0900"
"&quot;여보, 우리도 전기차로 바꿀까?&quot; 초고유가 시대 갓성비 주목",미국의 <b>기름값</b>이 갤런당 4불이 넘었던데 4.1불까지 넘었더라고요. 이 정도면 민심이 많이 흐트러지겠죠? ◇ 김필수 : 이거 잘 들으셔야 돼요. 1 갤론 하면 한 3.8리터 정도 되지 않습니까? 그러니까 우리로 따지면 1리터에... ,https://n.news.naver.com/mnews/article/052/0002336903?sid=101,"Mon, 06 Apr 2026 10:03:00 +0900"
&quot;<b>기름값</b>이 문제가 아니다&quot;...호르무즈 봉쇄가 불러올 진짜 위기 [굿모닝...,◇ 서은숙＞이번 전쟁이 <b>기름값</b>만 올리는 게 아니라 비료와 운송값까지 올리는 그러한 상황이 발생하고 있는 거죠. 특히 비료 생산 같은 경우가 천연가스를 많이 쓰기 때문에 에너지 가격이 오르게 되면 비료 가격은 바로... ,https://n.news.naver.com/mnews/article/052/0002336804?sid=101,"Mon, 06 Apr 2026 10:03:00 +0900"
유가쇼크에 멈춘 어선…식탁 덮친 피시플레이션,"<b>기름값</b>이 조업비를 끌어올리자 어선은 항구에 묶이고, 그 여파는 수산물 공급 불안과 밥상 물가 압박으로 번지는 흐름이다. 현장에선 이미 &quot;나가면 손해&quot;라는 말이 현실이 됐다. 6일 기준 수협중앙회 집계로 어업용... ",https://www.mstoday.co.kr/news/articleView.html?idxno=101089,"Mon, 06 Apr 2026 10:02:00 +0900"
&quot;내일은 더 비싸다&quot; 서울 휘발유값 1987원…2000원대 '목전',미국·이란 전쟁 장기화 우려 속에 국내 주유소 <b>기름값</b>이 연일 상승세를 이어가고 있다. 서울 평균... 전국에서 <b>기름 값</b>이 가장 비싼 서울도 상승세가 이어지며 휘발유 가격이 L당 2000원에 가까워지고 있다. 서울... ,https://n.news.naver.com/mnews/article/119/0003077326?sid=101,"Mon, 06 Apr 2026 09:58:00 +0900"
“5만원 주유했는데 겨우?”…휘발유값 또 올라 서울 평균 ‘1987.2원’,김씨는 “회사 동료들 사이에서도 <b>기름값</b> 얘기가 빠지지 않는다”며 걱정을 내비쳤다. 미국과 이란 전쟁의 여파로 국내 주유소 <b>기름값</b>이 연일 상승세다. 매일 <b>기름값</b>을 체감하는 자차로 출퇴근이 불가피한... ,https://n.news.naver.com/mnews/article/009/0005661426?sid=101,"Mon, 06 Apr 2026 09:56:00 +0900"
"<b>기름값</b> 폭등에 출어포기·조업 축소…인천시, 어민에 면세유 지원 확대",중동발 고유가 사태로 <b>기름값</b>이 폭등해 어민들이 출어를 포기하거나 조업을 축소함에 따라 인천시가 면세유 지원 사업을 확대하기로 했다. 인천시는 유가 급등으로 어려움을 겪고 있는 어업인의 경영부담을... ,https://n.news.naver.com/mnews/article/032/0003437978?sid=101,"Mon, 06 Apr 2026 09:50:00 +0900"
"국내 <b>기름값</b> 급등…서울 휘발유 L당 1,987.2원 돌파","미국과 이란의 긴장이 지속되면서 국내 <b>기름값</b>의 상승세가 이어지고 있다. 6일 유가정보시스템의 최신... 서울 지역은 전국에서 가장 비싼 <b>기름값</b>을 보여주고 있으며, 이는 계속해서 오름세를 나타내고 있다.... ",https://www.gokorea.kr/news/articleView.html?idxno=862644,"Mon, 06 Apr 2026 09:46:00 +0900"
"<b>기름값</b> 상승세 지속에 서울 휘발윳값 1,987원…2천원 넘을까",미국·이란 전쟁이 장기화할 것으로 예상되는 가운데 국내 주유소 <b>기름값</b>이 연일 상승세를 이어가고... 전국에서 가장 비싼 서울 지역 <b>기름값</b>도 오름세를 유지하며 휘발유 가격이 L당 2천 원에 가까워지고... ,https://n.news.naver.com/mnews/article/056/0012156223?sid=101,"Mon, 06 Apr 2026 09:44:00 +0900"
<b>기름값</b> 상승세 지속에 서울 휘발윳값 1천987원…2천원 넘나,주유소 <b>기름값</b>이 연일 상승세를 이어가고 있습니다. 오늘(6일) 유가정보시스템 오피넷에 따르면 이날... 전국에서 가장 비싼 서울 지역 <b>기름값</b>도 오름세를 유지하며 휘발유 가격이 L당 2천 원에 가까워지고... ,https://n.news.naver.com/mnews/article/055/0001346151?sid=101,"Mon, 06 Apr 2026 09:42:00 +0900"
[친절한 경제] 앞으로 줄줄이 오르나…'서비스 물가' 껑충,&lt;앵커&gt; 요새는 <b>기름값</b>이 정말 여기저기 영향을 안 미치는 데가 없다는 게 실감이 됩니다. &lt;기자&gt; 한 달 새 물가 전망이 급등을 했는데요. 여름에는 3%를 돌파할 가능성도 나오고 있습니다. OECD가 올해 우리나라 물가 상승률... ,https://n.news.naver.com/mnews/article/055/0001346150?sid=101,"Mon, 06 Apr 2026 09:41:00 +0900"
'세상을 보는 좁은 창',"그들은 올라버린 <b>기름값</b>에 걱정하고 자녀들 진학 문제에 고민하고, 또 점점 나이들어가면서 언제 닥쳐올지 모를 은퇴 뒤에 대한 걱정, 건강, 그리고 간혹 정치 얘기로 누가 잘못했고 누구는 또 어떻다느니 하는 얘기들이다.... ",https://www.koreareport.co.kr/news/articleView.html?idxno=50110,"Mon, 06 Apr 2026 09:36:00 +0900"
