회사명,업종명,생산품,주소,연락처,출처파일
남선테크,그 외 기타 전자부품 제조업,,광주광역시 광산구 소촌로85번길 14-21 (소촌동),,광주광역시 광산구_제조업체 현황_20250910.csv
누리테크(주),자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 어등대로621번길 24 (소촌동),062-946-0083,광주광역시 광산구_제조업체 현황_20250910.csv
다윈,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 진곡산단6번로 25-72 (고룡동),053-622-0964,광주광역시 광산구_제조업체 현황_20250910.csv
대광하이텍,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 용아로 714 (오선동),062-956-3345,광주광역시 광산구_제조업체 현황_20250910.csv
대동HI-LEX(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단1번로 60 (옥동),062-945-7632,광주광역시 광산구_제조업체 현황_20250910.csv
대동HI-LEX(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 월전동 1059 번지 외 1필지,062-945-7632,광주광역시 광산구_제조업체 현황_20250910.csv
대동테크(주),그 외 기타 전자부품 제조업,,광주광역시 광산구 진곡산단3번로 59-18 (진곡동),062-953-5502,광주광역시 광산구_제조업체 현황_20250910.csv
대림정밀공업(주)광주2공장,그 외 기타 전자부품 제조업,,광주광역시 광산구 하남산단8번로 42 (오선동),062-955-2517,광주광역시 광산구_제조업체 현황_20250910.csv
대산모터스,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 사암로 764-61 (도천동) (총 3 필지) 외 2필지,,광주광역시 광산구_제조업체 현황_20250910.csv
대영산업,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 평동로803번길 117-88(용동),,광주광역시 광산구_제조업체 현황_20250910.csv
대우정밀,그 외 기타 전자부품 제조업  ,,광주광역시 광산구 하남울로48번길 15(흑석동),062-944-0770,광주광역시 광산구_제조업체 현황_20250910.csv
대유에이텍 광주지점,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 소촌로123번길 40-7 (소촌동) 외 1필지,062-958-8749,광주광역시 광산구_제조업체 현황_20250910.csv
덕산정밀공업,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 하남산단3번로 14-65 (장덕동),062-951-1121,광주광역시 광산구_제조업체 현황_20250910.csv
도운공업,자동차용 금속 압형제품 제조업  ,,"광주광역시 광산구 동곡로 668, 외 3필지 (송촌동)",062-513-2010,광주광역시 광산구_제조업체 현황_20250910.csv
도현기업,자동차 차체용 신품 부품 제조업,,"광주광역시 광산구 빛중앙6로 33, 도현기업(덕림동)",062-942-2009,광주광역시 광산구_제조업체 현황_20250910.csv
동방산업(주),그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 하남산단천변우로 104(도천동),061-331-2123,광주광역시 광산구_제조업체 현황_20250910.csv
동원기업,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 평동로803번안길 93-15 (용동),062-376-0151,광주광역시 광산구_제조업체 현황_20250910.csv
두영실업(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 하남산단9번로 85 (안청동),062-953-6871,광주광역시 광산구_제조업체 현황_20250910.csv
디오인더스,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 손재로 436-60 (오선동),062-951-8152,광주광역시 광산구_제조업체 현황_20250910.csv
디케이(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 평동산단로 360 (장록동),062-953-0885,광주광역시 광산구_제조업체 현황_20250910.csv
디케이산업,그 외 기타 전자부품 제조업,,광주광역시 광산구 하남산단8번로 20(오선동),062-953-0885,광주광역시 광산구_제조업체 현황_20250910.csv
디케이유압,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 임곡로 425-29 (고룡동),062-956-4638,광주광역시 광산구_제조업체 현황_20250910.csv
명도테크,그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 진곡산단4번로 31-13, A14-7 (진곡동)",062-955-5266,광주광역시 광산구_제조업체 현황_20250910.csv
명성테크,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단9번로 186-28 (도천동),062-953-3730,광주광역시 광산구_제조업체 현황_20250910.csv
명성테크 ,자동차용 신품 의자 제조업,,광주광역시 광산구 진곡산단중앙로 190 (진곡동),062-954-3730,광주광역시 광산구_제조업체 현황_20250910.csv
모트라스(주),자동차용 신품 동력전달장치 제조업,,"광주광역시 광산구 진곡산단중앙로 45(오선동, 현대모비스 광주모듈공장)",041-599-9815,광주광역시 광산구_제조업체 현황_20250910.csv
무등이피 주식회사,자동차 엔진용 신품 부품 제조업,,광주광역시 광산구 평동산단2번로 86 (용동),062-945-8060,광주광역시 광산구_제조업체 현황_20250910.csv
미창기업,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 평동산단로143번길 28-14 (월전동),062-952-7897,광주광역시 광산구_제조업체 현황_20250910.csv
벤처21,자동차용 신품 의자 제조업,,광주광역시 광산구 평동로803번길 147 (옥동),062-952-7164,광주광역시 광산구_제조업체 현황_20250910.csv
비전코아(주),자동차 엔진용 신품 부품 제조업  ,,광주광역시 광산구 하남산단7번로 47 (오선동),062-952-1207,광주광역시 광산구_제조업체 현황_20250910.csv
빛그린모터스(주),절삭가공 및 유사처리업,,광주광역시 광산구 평동산단로143번길 28-5 (월전동),062-944-5005,광주광역시 광산구_제조업체 현황_20250910.csv
삼경화성,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단로 225-8 (옥동),062-945-0445,광주광역시 광산구_제조업체 현황_20250910.csv
삼진오토도어(주),"금속 문, 창, 셔터 및 관련제품 제조업  ",,광주광역시 광산구 임방울대로 611-33 (도천동) 외 1필지,,광주광역시 광산구_제조업체 현황_20250910.csv
상지엔지니어링,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단9번로 49 (안청동),062-945-0177,광주광역시 광산구_제조업체 현황_20250910.csv
서강금속,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 장수동 123-4번지,,광주광역시 광산구_제조업체 현황_20250910.csv
서광산업(유),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 105 (옥동),062-943-4936,광주광역시 광산구_제조업체 현황_20250910.csv
서광산업(유),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 126 (옥동),062-943-4936,광주광역시 광산구_제조업체 현황_20250910.csv
서림철강(주),자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 월전로 40 (월전동),062-952-2205,광주광역시 광산구_제조업체 현황_20250910.csv
서림철강(주),자동차용 금속 압형제품 제조업,,광주광역시 광산구 평동산단2번로 50 (용동) 외 1필지,062-952-2205,광주광역시 광산구_제조업체 현황_20250910.csv
서진산업(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 121 (옥동),062-949-8124,광주광역시 광산구_제조업체 현황_20250910.csv
서진산업(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단로 289 (옥동),062-949-8100,광주광역시 광산구_제조업체 현황_20250910.csv
서천산업(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 98 (옥동),062-952-0731,광주광역시 광산구_제조업체 현황_20250910.csv
서해정밀,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단외로 139 (지죽동),062-943-9994,광주광역시 광산구_제조업체 현황_20250910.csv
선일엠텍(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단로143번길 15 (월전동),062-945-5089,광주광역시 광산구_제조업체 현황_20250910.csv
성동테크,자동차용 금속 압형제품 제조업,,"광주광역시 광산구 진곡산단6번로 25-21, 광주광역시 광산구 진곡산단6번로 25-21(고룡동)(고룡동)",062-952-0366,광주광역시 광산구_제조업체 현황_20250910.csv
성우에이피(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단2번로 124 (옥동),062-372-3232,광주광역시 광산구_제조업체 현황_20250910.csv
성정기업,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 하남산단3번로 64 (장덕동),062-951-6715,광주광역시 광산구_제조업체 현황_20250910.csv
세웅오토텍(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단2번로 213 (장록동),062-945-2600,광주광역시 광산구_제조업체 현황_20250910.csv
세정정밀산업,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 하남산단3번로 60 (장덕동),062-952-0275,광주광역시 광산구_제조업체 현황_20250910.csv
세정튜브,기타자동차부품제조업,,광주광역시 광산구 평동산단2번로 46 (용동),062-943-2095,광주광역시 광산구_제조업체 현황_20250910.csv
세창철강(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동로803번길 30 (옥동),062-946-1051,광주광역시 광산구_제조업체 현황_20250910.csv
송우테크,그 외 자동차용 신품 부품 제조업,,"광주광역시 광산구 진곡산단6번로 25-68, (1/2) (고룡동)",062-962-7218,광주광역시 광산구_제조업체 현황_20250910.csv
송정현대모터스(유),차체 및 특장차 제조업  ,,광주광역시 광산구 상무대로 2-1 (복룡동) (총 6 필지) 외 5필지,062-945-7200,광주광역시 광산구_제조업체 현황_20250910.csv
스틸콘(주),자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 평동산단외로 201 (지죽동),,광주광역시 광산구_제조업체 현황_20250910.csv
승영사,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 노안삼도로 963 (송학동),062-943-4496,광주광역시 광산구_제조업체 현황_20250910.csv
승인테크,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 손재로 436-27 (오선동),062-962-0754,광주광역시 광산구_제조업체 현황_20250910.csv
신도기업,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 평동산단로143번길 11 (월전동),062-959-7590,광주광역시 광산구_제조업체 현황_20250910.csv
신성기업,자동차용 금속 압형제품 제조업,,광주광역시 광산구 하남산단6번로 64 (오선동),062-951-7604,광주광역시 광산구_제조업체 현황_20250910.csv
신용기업,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단2번로 72 (용동),062-952-1397,광주광역시 광산구_제조업체 현황_20250910.csv
신우기업㈜,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단로 225-44 (옥동),062-944-8043,광주광역시 광산구_제조업체 현황_20250910.csv
신화유압텍,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 사암로118번길 6 (우산동),062-943-0597,광주광역시 광산구_제조업체 현황_20250910.csv
쌍용기공,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단10번로 90 (안청동),062-953-7162,광주광역시 광산구_제조업체 현황_20250910.csv
아진정공,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 진곡산단4번로 51-12 (진곡동),062-956-7470,광주광역시 광산구_제조업체 현황_20250910.csv
안성S.T.S,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 원두로 64 (월전동),062-946-9551,광주광역시 광산구_제조업체 현황_20250910.csv
안성테크(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 평동산단외로 142-28,  (옥동878-19) (옥동)",062-944-8898,광주광역시 광산구_제조업체 현황_20250910.csv
알텍(주) ,자동차 엔진용 신품 부품 제조업  ,,광주광역시 광산구 진곡산단중앙로 149 (고룡동),062-945-2280,광주광역시 광산구_제조업체 현황_20250910.csv
에스디파워텍,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 하남산단9번로 140 (안청동),062-955-3301,광주광역시 광산구_제조업체 현황_20250910.csv
에스모터스 주식회사,내연기관 승용차 및 기타 여객용 자동차 제조업  ,,광주광역시 광산구 어등대로 605 (소촌동) 외 1필지,062-460-1100,광주광역시 광산구_제조업체 현황_20250910.csv
에스케이티(주),그 외 기타 전자부품 제조업,,광주광역시 광산구 진곡산단4번로 45(진곡동),031-353-0117,광주광역시 광산구_제조업체 현황_20250910.csv
에이치제이이앤지(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단8번로 127-18 (안청동),062-955-5079,광주광역시 광산구_제조업체 현황_20250910.csv
에코플라스틱(주),그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 평동산단로169번길 25 (월전동),054-770-3222,광주광역시 광산구_제조업체 현황_20250910.csv
에프엘오토 주식회사,소파 및 기타 내장가구 제조업  ,,광주광역시 광산구 어등대로621번길 14 (소촌동),062-961-0530,광주광역시 광산구_제조업체 현황_20250910.csv
엔브이에이치오버헤드시스템(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 소촌로85번길 40-18 (소촌동),062-941-0890,광주광역시 광산구_제조업체 현황_20250910.csv
엘림산업,자동차 차체용 신품 부품 제조업,,"광주광역시 광산구 소촌로85번길 40-15, D동 (소촌동)",,광주광역시 광산구_제조업체 현황_20250910.csv
엘앤에스(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 진곡산단3번로 41-27 (진곡동),062-433-3554,광주광역시 광산구_제조업체 현황_20250910.csv
엘엠정밀기계,그 외 기타 전자부품 제조업,,광주광역시 광산구 진곡산단6번로 17 (고룡동) 엘엠정밀기계,062-956-8131,광주광역시 광산구_제조업체 현황_20250910.csv
엠에스정공,자동차용 금속 압형제품 제조업,,광주광역시 광산구 평동로803번안길 93-7 (용동),,광주광역시 광산구_제조업체 현황_20250910.csv
영진공업,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 평동산단1번로 57 (옥동),062-943-8895,광주광역시 광산구_제조업체 현황_20250910.csv
영창산업(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동로803번길 162 (옥동),062-714-3232,광주광역시 광산구_제조업체 현황_20250910.csv
영창산업(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동로803번길 158-11 (옥동),062-714-3232,광주광역시 광산구_제조업체 현황_20250910.csv
오토엠,자동차 재제조 부품 제조업,,광주광역시 광산구 손재로 167-1 (산정동),,광주광역시 광산구_제조업체 현황_20250910.csv
오토컷,그 외 기타 플라스틱 제품 제조업  ,,"광주광역시 광산구 하남산단6번로 57,  (오선동) 산업동 5층 511,512호",062-710-4679,광주광역시 광산구_제조업체 현황_20250910.csv
와이티에스(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단2번로 159 (장록동),062-943-6212,광주광역시 광산구_제조업체 현황_20250910.csv
우영산업㈜,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단1번로 60(옥동),062-363-4488,광주광역시 광산구_제조업체 현황_20250910.csv
우진산업 ,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 진곡산단6번로 25-5 (고룡동),062-574-5701,광주광역시 광산구_제조업체 현황_20250910.csv
원창수지,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단9번로 186-28 (도천동),,광주광역시 광산구_제조업체 현황_20250910.csv
유니브전자,그 외 기타 전자부품 제조업  ,,광주광역시 광산구 어등대로621번길 32 (소촌동),062-945-1547,광주광역시 광산구_제조업체 현황_20250910.csv
유원테크,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단9번로 186-22 (도천동),062-953-6343,광주광역시 광산구_제조업체 현황_20250910.csv
이베코그룹코리아 유한회사,내연기관 화물자동차 및 특수목적용 자동차 제조업  ,,광주광역시 광산구 평동로913번길 8 (월전동) 외 1필지,062-607-1200,광주광역시 광산구_제조업체 현황_20250910.csv
일흥정밀 ,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 진곡산단중앙로 217 (진곡동),062-956-3416,광주광역시 광산구_제조업체 현황_20250910.csv
입중코리아(주),그 외 자동차용 신품 부품 제조업,,"광주광역시 광산구 진곡산단4번로 45, 1동(진곡동)",031-484-0095,광주광역시 광산구_제조업체 현황_20250910.csv
정도테크(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 용아로 552-11 (장덕동),062-951-3574,광주광역시 광산구_제조업체 현황_20250910.csv
정우테크,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단2번로 37-10 (용동),062-951-3964,광주광역시 광산구_제조업체 현황_20250910.csv
제이스퀘어,그 외 자동차용 신품 부품 제조업,,"광주광역시 광산구 진곡산단3번로 71-15, 제이스퀘어(진곡동)",062-951-3966,광주광역시 광산구_제조업체 현황_20250910.csv
제이에이치이엔지(주),그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 하남산단8번로 127-18 (안청동),062-955-5079,광주광역시 광산구_제조업체 현황_20250910.csv
제이엠티(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 진곡산단2번로 39-20, A26-4 (오선동)",062-955-4021,광주광역시 광산구_제조업체 현황_20250910.csv
제이테크 ,그 외 기타 전자부품 제조업  ,,광주광역시 광산구 하남산단2번로 19 (하남동),062-600-3890,광주광역시 광산구_제조업체 현황_20250910.csv
제일오토,산업처리공정 제어장비 제조업,,광주광역시 광산구 진곡산단6번로 1-18 (고룡동),062-959-8838,광주광역시 광산구_제조업체 현황_20250910.csv
조광기업,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 소촌로85번길 14-11 (소촌동),062-944-0378,광주광역시 광산구_제조업체 현황_20250910.csv
조양전자,그 외 기타 전자부품 제조업,,광주광역시 광산구 진곡산단6번로 47 (고룡동),062-959-9196,광주광역시 광산구_제조업체 현황_20250910.csv
조양정밀공업(주),그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 70 (옥동),062-946-2511,광주광역시 광산구_제조업체 현황_20250910.csv
조양정밀공업㈜,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 평동산단로 135 (월전동),062-946-2511,광주광역시 광산구_제조업체 현황_20250910.csv
조은소프트웨어(주),그 외 기타 전자부품 제조업,,광주광역시 광산구 무진대로 64 (소촌동),,광주광역시 광산구_제조업체 현황_20250910.csv
조훈테크,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동로803번안길 93-22 (용동),062-946-0077,광주광역시 광산구_제조업체 현황_20250910.csv
주광산업,그 외 기타 전자부품 제조업,,광주광역시 광산구 진곡산단4번로 67-31 (진곡동) 주광산업,062-956-1117,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 고고테크,자동차용 금속 압형제품 제조업  ,,"광주광역시 광산구 평동로803번안길 93-21, 가동 2호 (용동)",062-943-9175,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 다이나믹오토,도장 및 기타 피막처리업,,광주광역시 광산구 평동산단7번로 101 (연산동),062-941-8247,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 다일테크,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 빛중앙6로 33(덕림동),070-4353-1824,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 대윤테크,자동차용 신품 의자 제조업,,광주광역시 광산구 소촌로123번길 40-16(소촌동),062-943-3888,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 대진티엔피,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 덕림동 1123 주식회사 대진티엔피,062-952-3984,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 부성엠에스 ,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 진곡산단4번로 31-12 (진곡동),031-222-6720,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 새롬산업,그 외 기타 전자부품 제조업,,광주광역시 광산구 평동로803번안길 99 (용동),,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 수룡산업,그 외 기타 전자부품 제조업,,광주광역시 광산구 덕림동 1156,070-8701-6508,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 에스엠전자,그 외 기타 전자부품 제조업,,광주광역시 광산구 평동로803번안길 93-20 (용동),062-944-1711,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 엠하이텍,자동차용 금속 압형제품 제조업,,광주광역시 광산구 월전로 53-2 (월전동),062-714-2123,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 영도테크,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 평동산단2번로 30(용동),062-453-7272,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 예성코퍼레이션,자동차용 신품 제동장치 제조업,,광주광역시 광산구 연산동 1324 외 1필지,062-941-0036,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 오투모터스,전동기 및 발전기 제조업,,광주광역시 광산구 연산동 1273 외 3필지,062-236-2050,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 와이텍,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 222 (월전동),062-975-1200,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 자여,자동차용 신품 동력전달장치 제조업,,광주광역시 광산구 덕림동 1133 외 4필지,062-941-1997,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 정은산업,자동차 엔진용 신품 부품 제조업  ,,광주광역시 광산구 평동산단3번로 222 (월전동),062-944-7037,광주광역시 광산구_제조업체 현황_20250910.csv
주식회사 제이투원,그 외 기타 전자부품 제조업  ,,광주광역시 광산구 산월동 862-4,062-376-6007,광주광역시 광산구_제조업체 현황_20250910.csv
준스틸,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 손재로 512-39 (안청동),062-955-9069,광주광역시 광산구_제조업체 현황_20250910.csv
천명하이텍,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 진곡산단중앙로 300 (고룡동),062-952-6481,광주광역시 광산구_제조업체 현황_20250910.csv
케이제이테크,전자부품 실장기판 제조업  ,,광주광역시 광산구 덕림동 1201-8,062-961-0235,광주광역시 광산구_제조업체 현황_20250910.csv
케이티네트워크(주),자동차용 신품 전기장치 제조업  ,,광주광역시 광산구 하남산단9번로 196 (도천동),062-611-8362,광주광역시 광산구_제조업체 현황_20250910.csv
코비코(주)하남공장,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 손재로 368-33 (오선동),062-958-3300,광주광역시 광산구_제조업체 현황_20250910.csv
코비코스틸(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 평동로 841,  (옥동1240-4) (옥동)",062-610-3500,광주광역시 광산구_제조업체 현황_20250910.csv
코아정밀(주),자동차 엔진용 신품 부품 제조업  ,,광주광역시 광산구 하남산단7번로 47 (오선동),062-952-1207,광주광역시 광산구_제조업체 현황_20250910.csv
코오롱인더스트리(주),자동차용 신품 의자 제조업  ,,광주광역시 광산구 손재로287번길 59 (하남동),062-951-6662,광주광역시 광산구_제조업체 현황_20250910.csv
태림산업(주),자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 손재로 512-39 (안청동),062-955-9065,광주광역시 광산구_제조업체 현황_20250910.csv
태을산업,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 월봉반월길 228 (산월동),062-955-1172,광주광역시 광산구_제조업체 현황_20250910.csv
태인산업(주),자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 송대길 28 (복룡동),,광주광역시 광산구_제조업체 현황_20250910.csv
통일전자주식회사,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 빛중앙10로 3(덕림동),062-716-2026,광주광역시 광산구_제조업체 현황_20250910.csv
티앤티모터스,자동차용 신품 전기장치 제조업  ,,광주광역시 광산구 금봉로74번길 16 (소촌동),,광주광역시 광산구_제조업체 현황_20250910.csv
티앤티모터스,자동차용 신품 전기장치 제조업  ,,광주광역시 광산구 진곡산단2번로 4 (오선동),062-944-8582,광주광역시 광산구_제조업체 현황_20250910.csv
티제이엠,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단8번로 137-7 (안청동),062-955-9560,광주광역시 광산구_제조업체 현황_20250910.csv
풍일산업㈜ 제2공장,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 소촌로123번길 14-9 (소촌동),062-949-0800,광주광역시 광산구_제조업체 현황_20250910.csv
하나정밀,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 진곡산단4번로 51-12 (진곡동),062-956-5543,광주광역시 광산구_제조업체 현황_20250910.csv
하남정공(주),그 외 기타 전자부품 제조업  ,,"광주광역시 광산구 진곡산단2번로 52, A28-6 (오선동)",062-956-6507,광주광역시 광산구_제조업체 현황_20250910.csv
한국단자공업(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 월전동 1038번지,062-611-8112,광주광역시 광산구_제조업체 현황_20250910.csv
한국상용차(주),내연기관 화물자동차 및 특수목적용 자동차 제조업  ,,광주광역시 광산구 월전동 1021-1번지 외 2필지,062-946-0075,광주광역시 광산구_제조업체 현황_20250910.csv
한국아이엠씨(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 평동로913번길 36 (월전동),062-944-7200,광주광역시 광산구_제조업체 현황_20250910.csv
한국정밀,자동차 차체용 신품 부품 제조업,,"광주광역시 광산구 용아로 579, 2동 (장덕동)",,광주광역시 광산구_제조업체 현황_20250910.csv
한영뉴텍(주),그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 평동옥동로 62(월전동),062-716-7640,광주광역시 광산구_제조업체 현황_20250910.csv
한일기업,자동차용 금속 압형제품 제조업  ,,광주광역시 광산구 사암로 710 (도천동),062-951-2811,광주광역시 광산구_제조업체 현황_20250910.csv
한일튜브(주)광주공장,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단10번로 99 (안청동),062-958-3400,광주광역시 광산구_제조업체 현황_20250910.csv
한주테크,자동차 차체용 신품 부품 제조업,,광주광역시 광산구 평동로803번안길 93-13(용동),062-942-6131,광주광역시 광산구_제조업체 현황_20250910.csv
현대모비스(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 벽계길 17, 진곡산업단지 A30-2 (진곡동)",02-2018-5054,광주광역시 광산구_제조업체 현황_20250910.csv
현대모비스(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 진곡산단중앙로 45, A30-2 (오선동)",02-2018-5054,광주광역시 광산구_제조업체 현황_20250910.csv
현대스프링,자동차 차체용 신품 부품 제조업  ,,광주광역시 광산구 평동산단7번로 132-16 (연산동),,광주광역시 광산구_제조업체 현황_20250910.csv
현대스프링,그 외 자동차용 신품 부품 제조업  ,,광주광역시 광산구 하남산단천변좌로 65 (안청동),062-956-8082,광주광역시 광산구_제조업체 현황_20250910.csv
현대위아(주),그 외 자동차용 신품 부품 제조업  ,,"광주광역시 광산구 진곡산단중앙로 80, A28-1 (오선동)",055-280-9035,광주광역시 광산구_제조업체 현황_20250910.csv
형제정밀,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 하남산단2번로 125 (하남동),062-955-4865,광주광역시 광산구_제조업체 현황_20250910.csv
혜인씨티(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 하남산단9번로 186-30 (도천동),062-945-3244,광주광역시 광산구_제조업체 현황_20250910.csv
혜인정공(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 하남산단9번로 186-30 (도천동),062-945-3244,광주광역시 광산구_제조업체 현황_20250910.csv
화진산업,그 외 자동차용 신품 부품 제조업,,광주광역시 광산구 평동로803번길 80 (옥동),062-944-0348,광주광역시 광산구_제조업체 현황_20250910.csv
휴먼전자(주),그 외 기타 전자부품 제조업  ,,광주광역시 광산구 손재로 368-69 (오선동),062-951-2201,광주광역시 광산구_제조업체 현황_20250910.csv
(주)광주자동차공업사,건설 및 채광용 기계장비 제조업,,광주광역시 남구 송암로24번가길 14 (송하동),062-676-8400,광주광역시 남구_제조업공장_20250904.csv
(주)금화모터스,자동차 차체용 신품 부품 제조업 외 1 종,,"광주광역시 남구 송암로24번나길 35 (송하동, (주)금화모터스)",062-672-2744,광주광역시 남구_제조업공장_20250904.csv
(주)남하자동차,산업용 트럭 및 적재기 제조업,,광주광역시 남구 송암로76번길 34 (송하동),062-674-1370,광주광역시 남구_제조업공장_20250904.csv
