회사명,업종명,생산품,주소,연락처,출처파일
현진산업,그 외 자동차용 신품 부품 제조업,,,052-298-6603,울산광역시 북구 제조업체 현황_20251127.csv
호상테크,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 모듈화산업로 152 (연암동),052-287-9650,울산광역시 북구 제조업체 현황_20251127.csv
홍익산업매곡,그 외 자동차용 신품 부품 제조업,,울산광역시 북구 매곡산업로 71 (매곡동 청보기계),,울산광역시 북구 제조업체 현황_20251127.csv
지우테크,자동차 재제조 부품 제조업,,울산광역시 울주군 삼남읍 가천금사길 71,055-372-6081,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주) 양지2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 은현공단2길 24 외 1필지,052-267-5312,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)금호,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 반구대로 1581-1,052-254-0900,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)금호,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업로 105-56,052-254-0900,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)기성대정정밀,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 웅촌면 은현공단2길 29-7,052-261-3418,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)길부,자동차 엔진용 신품 부품 제조업 외 4 종,,울산광역시 울주군 온양읍 산양길 27,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)남영산업,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업2길 18,052-263-7682,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)너와테크,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단2길 37,055-362-8712,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)누리하이텍,그 외 기타 전자부품 제조업 외 1 종,,울산광역시 울주군 삼동면 삼동로 105,052-264-1277,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)대동테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온양읍 옥수곡길 26-5,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)대성사 상북공장,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 양등농공길 91,052-254-1770,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)대한스텐레스 웅촌공장,그 외 자동차용 신품 부품 제조업 외 4 종,,"울산광역시 울주군 웅촌면 웅비공단길 105, (대대리 885-1번지 외 3필지(884, 885-3, 885-4))",052-222-8088,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)대한스텐레스파이프,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 웅비공단길 105 (총 4 필지) 외 3필지,052-225-9326,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)대한스텐레스파이프 제2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 대대리 966-3번지 외 2필지 외 2필지,052-225-6300,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)덕원,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 온산읍 처용산업로 129-55,052-293-7751,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)뎀코코리아,자동차 엔진용 신품 부품 제조업,,울산광역시 울주군 상북면 산전후리로 40-5,052-262-2346,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동남,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 172,052-256-9081,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동남GMT,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연공단5길 17-5,052-260-9088,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동남기계,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단4길 28 (총 2 필지) 외 1필지,052-258-6241,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동아테크놀로지,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단2길 18,052-257-7208,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동양테크,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 반계길 4-12,052-257-9220,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동언산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 와지공단1길 9-5,052-224-2571,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)동진전기,자동차 엔진용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼남읍 공암길 19 외 4필지,052-254-5533,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디아이씨,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 두동면 봉계리 660번지,052-255-0500,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디아이씨두동공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두동면 봉계농공길 8,052-255-0500,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디아이씨언양공장,자동차용 신품 동력전달장치 제조업 외 5 종,,울산광역시 울주군 상북면 양등농공길 69,052-255-0700,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디에이치아이,자동차 엔진용 신품 부품 제조업 외 1 종,,"울산광역시 울주군 언양읍 고하길 89, 외 1필지",052-254-8071,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디엔오토모티브 울산1공장,축전지 제조업,,울산광역시 울주군 온산읍 처용산업2길 12,052-240-7500,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디엔오토모티브 울산2공장,포장용 플라스틱 성형용기 제조업,,울산광역시 울주군 온산읍 화산1길 3,052-240-7513,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디엔오토모티브 울산2공장,축전지 제조업,,울산광역시 울주군 온산읍 화산2길 20,052-240-7513,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)디케이오스텍 고연공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단2길 12,052-256-7757,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)메가테크,자동차용 신품 제동장치 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업1길 30-3,052-913-3830,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)명일,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 온양읍 덕망로 254,052-239-9505,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)믿음열처리,자동차용 신품 동력전달장치 제조업 외 1 종,,"울산광역시 울주군 두동면 봉계농공길 8, (봉계리 954) 외 2필지",,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)베바스토코리아홀딩스,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 온산읍 처용산업로 6,070-7093-6713,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)보생산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단1길 15,052-0258-4555,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)보스코,자동차 차체용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 저리1길 20,052-249-1418,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)보승하이텍,자동차용 금속 압형제품 제조업,,울산광역시 울주군 삼남읍 가천공단2길 29,052-262-3764,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)부경비엔지,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 157,052-265-0775,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)부영산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 와지공단길 56,052-277-8170,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)부호,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 언양읍 동부리 398-2번지,052-262-0266,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)산양화학,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼남읍 가천지내길 21-3 외 3필지,052-264-2605,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼선정공,자동차용 금속 압형제품 제조업 외 1 종,,"울산광역시 울주군 상북면 길천산업2길 36-17, (거리 1170-5)",052-917-5500,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼오,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업로 103-26 (총 2 필지) 외 1필지,052-254-8901,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼오,자동차용 신품 조향장치 및 현가 장치 제조업 외 2 종,,울산광역시 울주군 상북면 길천산업로 111,055-335-8901,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼원하이텍,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 언양읍 반천산업로 199-36,052-267-1654,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼전,그 외 기타 전자부품 제조업 외 5 종,,울산광역시 울주군 삼동면 삼동로 89 (총 4 필지) 외 3필지,052-240-0082,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼정하이테크,자동차 차체용 신품 부품 제조업 외 18 종,,"울산광역시 울주군 상북면 길천산업로 121, (길천리 1238-3)",052-265-9871,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼풍케미텍,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 웅촌면 고연공단2길 15,052-260-7601,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼협,자동차 엔진용 신품 부품 제조업,,울산광역시 울주군 두서면 전읍농공길 7,055-382-2242,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)삼협정밀,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두서면 전읍농공길 7,055-382-2242,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)상일전자,그 외 기타 전자부품 제조업 외 1 종,,울산광역시 울주군 삼남읍 마산보들길 130,052-264-3131,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)서연씨엔에프 제2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 전읍농공길 1-38 외 1필지,052-255-8012,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)서연이화 두서공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 활천산업로 118,052-219-5119,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)서일산업,항공기용 부품 제조업,,울산광역시 울주군 언양읍 울밀로 1853,052-275-5838,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)성산브이씨씨,자동차용 신품 전기장치 제조업,,울산광역시 울주군 청량읍 처용산업4길 69,052-707-5860,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)성일아이엔티,그 외 기타 전자부품 제조업 외 1 종,,울산광역시 울주군 두서면 옥동길 47 (총 3 필지) 외 2필지,052-255-3000,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)성창테크,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연공단5길 9,052-266-2162,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)세광정밀,자동차용 금속 압형제품 제조업 외 1 종,,울산광역시 울주군 삼남읍 가천금사길 69,055-372-6081,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)세동코팅,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단4길 10-23,052-260-4437,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)세지솔로텍 울산지점,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 24,051-714-1701,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)세진정밀,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연리 산 272-1번지 와지일반산업단지 3B9L,052-0913-6966,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)세창 아이.앤. 디,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 웅비공단길 83,055-366-3242,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)순앤수인더스트리,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 곡천검단로 271-43,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)스타리온일우,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온산읍 화산1길 56,052-238-8967,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)신라테크,그 외 자동차용 신품 부품 제조업 외 5 종,,울산광역시 울주군 두서면 활천산업1길 145-4,052-254-8651,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)신영테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 온양읍 내광리 산 48-3 GW일반산업단지 4B-1L,052-239-4826,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)아신산업,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 108-89,052-254-2375,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)아진미래텍,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 183-26 (총 2 필지) 외 1필지,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)알란텀 온산공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 온산읍 공단로 318,052-231-6480,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)알츠씨에스,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업2길 18,052-922-5553,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)양지,그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 웅촌면 은현공단4길 8, 은현리 1-14번지",052-267-5312,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)양지 3공장,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 은현공단2길 26-1,052-267-5312,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)에스아이씨,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두서면 전읍농공길 33,052-255-0694,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)에스엠폴리텍,항공기용 부품 제조업,,울산광역시 울주군 웅촌면 은현작동로 35-9 외 1필지,070-4048-3707,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)에스지테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업2길 36-14,052-933-1131,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)에이치에스씨,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 209 외 1필지,052-227-7841,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엔지브이아이,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 거리 1157-2번지,052-254-1215,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엔티,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 97-3 외 1필지,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엘에스하이텍,항공기용 부품 제조업,,울산광역시 울주군 웅촌면 고연공단2길 101,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엘캠,그 외 기타 전자부품 제조업 외 1 종,,울산광역시 울주군 삼남읍 가천공단로 60,052-255-9624,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엠에스오토텍 울산공장,그 외 기타 특수목적용 기계 제조업 외 1 종,,울산광역시 울주군 삼남읍 방기리 산 87-1번지 20B-3L,054-770-1812,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)엠에스인더스트리,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼동면 작동리 822-5,052-912-6022,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)영진아이디에스,그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 웅촌면 와지공단1길 11, 고연리 1132번지",052-277-1992,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)영진울산공장,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연로 244-19,052-256-1305,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)영진정밀,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 웅촌면 고연로 87-14,052-0258-2025,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)영진정밀 제2공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단4길 29,052-258-2027,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)오토인더스트리,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 두동면 봉계산업로 38-11,054-750-6000,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)오토인더스트리,자동차용 신품 동력전달장치 제조업,,울산광역시 울주군 두동면 봉계산업로 46,052-920-1511,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)오토텍,기타 가공 공작기계 제조업,,울산광역시 울주군 언양읍 반천산업로 108-25,052-923-3222,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)오토텍,기타 가공 공작기계 제조업,,울산광역시 울주군 언양읍 반천산업로 105,052-923-3222,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)와우오토텍,육상 금속 골조 구조재 제조업 외 1 종,,울산광역시 울주군 웅촌면 덕현길 24,052-258-4013,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우보테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 108-67,052-255-3100,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우수티엠엠,승용차 및 기타 여객용 자동차 제조업,,울산광역시 울주군 상북면 길천산업로 105-70,052-245-7395,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우신시스템울산공장,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연공단2길 129,052-265-6781,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우원산업,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업2길 18,052-254-7639,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우진테크,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 상북면 거리 1168-3번지,052-263-4006,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)우진테크,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업로 309,052-263-4006,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)유진하이테크,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 웅촌면 와지공단2길 30,052-266-0070,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)유티케이,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 부채골길 24-25,052-227-3963,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)은산,자동차 엔진용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업로 389,02-1688-1430,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)이경테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 언양읍 반천산업로 32-47,052-254-2737,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)이레테크,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 언양읍 반천산업로 53,052-258-5345,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)익성,그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 상북면 산전후리로 40-43, (거리 1175-5)",052-262-2728,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)인교산업,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업1길 30-3,052-913-3830,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)인슈코,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업2길 10-27,052-262-2661,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)일우정밀,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 온산읍 화산1길 56,052-238-8967,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)일화테크,그 외 자동차용 신품 부품 제조업 외 2 종,,울산광역시 울주군 삼남읍 가천공단1길 4,052-911-2194,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)재경산업,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 온양읍 지더블유산업2길 20,052-266-1302,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)정산테크2공장,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연공단5길 40-4,052-922-0252,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)정산테크3공장,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 고연공단5길 40-9,052-922-0252,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)정운,자동차용 신품 의자 제조업,,울산광역시 울주군 언양읍 반천산업로 80-62,052-262-9071,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)정운,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천산업로 135-22,052-262-9071,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)정운 제2공장,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천반송산업로 137-56 (주)정운 2공장,052-262-9071,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)제영,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 두서면 전읍농공길 47,052-262-6347,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)제이,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천반송산업로 137-17,052-4458-6852,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)제이제이테크,그 외 자동차용 신품 부품 제조업,,"울산광역시 울주군 웅촌면 와지공단2길 12, (제3동)",052-257-6582,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)준영피엔피,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 온양읍 지더블유산업2길 68,052-257-0290,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)지금,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 은현공단2길 29-8,052-267-5312,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)지금,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 웅촌면 은현공단3길 16,052-267-5312,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)지엘하이텍,자동차용 신품 동력전달장치 제조업 외 1 종,,울산광역시 울주군 서생면 용연길 209,052-239-3204,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)지오테크,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 와지공단길 63-17,052-249-0874,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)케이에이치,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 웅촌면 고연리 1853번지,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)케이원모터스,트레일러 및 세미트레일러 제조업,,울산광역시 울주군 상북면 길천산업2길 10-8,052-263-6711,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)케이원모터스,트레일러 및 세미트레일러 제조업,,울산광역시 울주군 상북면 길천산업로 87,052-263-6711,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)코스모와이어,항공기용 부품 제조업,,울산광역시 울주군 웅촌면 고연로 20,052-261-0478,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)코지스,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업로 371,052-289-0110,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)탑아이엔디,자동차 차체용 신품 부품 제조업 외 4 종,,울산광역시 울주군 언양읍 반천산업로 108-120,052-998-1950,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)탑아이엔디,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천반송산업로 137-5,052-998-1950,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)탑아이엔디,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 언양읍 반천반송산업로 137-16,052-998-1950,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)태경알앤피,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 온양읍 내광리 GW일반산업단지 10블럭 7롯트,052-275-2255,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)태봉산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업로 145 (총 2 필지),052-255-8800,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)태진테크,자동차용 금속 압형제품 제조업,,울산광역시 울주군 삼남읍 가천공단로 106,052-254-5637,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)태창오토텍,자동차 차체용 신품 부품 제조업,,울산광역시 울주군 상북면 길천산업1길 16-4,,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)트래닛,그 외 자동차용 신품 부품 제조업 외 3 종,,"울산광역시 울주군 두동면 봉계산업로 23, 두동면 봉계리 645외1",052-283-4054,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)티씨아이,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 길천산업3길 14-16,052-913-6000,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)티피엠,자동차 차체용 신품 부품 제조업 외 1 종,,울산광역시 울주군 상북면 길천산업로 103-3,052-254-0789,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)하나티피에스,그 외 자동차용 신품 부품 제조업,,울산광역시 울주군 두서면 활천산업1길 145,052-255-6700,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한국티엔비,자전거 및 환자용 차량 제조업,,울산광역시 울주군 웅촌면 웅촌로 281,054-455-8884,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한동산업,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 언양읍 반천산업로 108-79,052-298-1301,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한림산업,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 두동면 박제상로 91-8,052-262-8521,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한림알에스,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼남읍 사촌신복로 484,052-262-8521,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한세,그 외 자동차용 신품 부품 제조업 외 4 종,,울산광역시 울주군 웅촌면 와지공단2길 44,052-288-2214,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한엑스,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 상북면 거리 1158-4번지,051-333-9075,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한텍테크놀로지,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 웅촌면 고연로 187 (총 5 필지) 외 4필지,052-260-0340,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한현에어파이프,그 외 자동차용 신품 부품 제조업 외 3 종,,울산광역시 울주군 삼남읍 신화리로 229,052-254-1640,울산광역시 울주군_제조업체 등록현황_20240902.csv
(주)한현피앤티,자동차 엔진용 신품 부품 제조업 외 1 종,,울산광역시 울주군 삼남읍 가천공단로 12 외 2필지,052-254-1640,울산광역시 울주군_제조업체 등록현황_20240902.csv
