회사명,업종명,생산품,주소,연락처,출처파일
(주)에이엠티-엠,소기업,자동차부품,인천광역시 부평구 새벌로 50 (청천동),032-506-3602,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)엠지테크,소기업,반도체기계부품,인천광역시 부평구 백범로603번길 7 (십정동),032-579-2588,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)영진전자,소기업,"전자부품, 전자축전기제조","인천광역시 부평구 부평대로 301, 4층 401호 (청천동, 남광센트렉스) 외 1필지",032-363-3674,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)오토메스,소기업,자동차 차체용지그,"인천광역시 부평구 부평대로 283,  우림라이온스밸리 A-401호 (청천동)",032-623-6095,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)오토메스,소기업,공정설계,"인천광역시 부평구 부평대로 293, 부평테크시티 811호, 812호 (청천동)",032-623-6096,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)오토메스 2공장,소기업,공정설계,"인천광역시 부평구 부평대로 293, 부평테크시티 812호 (청천동)",032-623-6096,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)원영,소기업,사출성형기 부품가공,"인천광역시 부평구 부평대로 301, B1층 B116-2호(청천동, 남광센트렉스) B1층 B116-2호",032-363-3477,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)유니크뉴텍,소기업,자동차 부품,인천광역시 부평구 안남로 373-1 (청천동),032-521-1381,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)이포파트너스,소기업,차량용 충전 부품 ,"인천광역시 부평구 부평대로 337, 6층 615호(청천동, 부평 제이타워3차 지식산업센터) 6층 615호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)이한테크,소기업,"반도체 설비 부품, 알루미늄 히터, 마스크","인천광역시 부평구 가재울로 137, 2동 101호, 103호 (십정동)",032-575-4480,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)정진멀티테크놀로지,소기업,전자부품,인천광역시 부평구 청천마차로 216 (청천동),032-504-0393,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)제이케이앤더블유,소기업,"자동차 바닥 매트, 트렁크 매트 외","인천광역시 부평구 부평북로 11, 401호(청천동)",070-8680-9303,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)조일기업,소기업,환경방지용부품,인천광역시 부평구 부평대로313번길 73 (청천동),032-508-6925,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)주원엘리베이터,소기업,제어기부품,"인천광역시 부평구 부평대로 283, 606호 (청천동) 외 2필지",032-504-5172,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)주원정밀,소기업,"보일러 부품, 밧데리 충전시스템 부품, 수위측정기 레벨 센서 부품, 트래서미터 부품, 스마트 모니터링 시스템 외",인천광역시 부평구 청농로44번길 32-2(청천동),032-523-1934,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)중원인더스트리,소기업,"LED, LAMP, 잠금장치류, 중장비부품",인천광역시 부평구 부평북로 289 (갈산동),032-507-6081,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)지영솔루텍,소기업,의료용기기 부품,"인천광역시 부평구 안남로433번길 13, 2층 (청천동)",032-324-5547,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)청도테크비즈,소기업,"태양광 도로 조명장치, 태양광 가로등, 차량용 자동우산, 무선통신중계기, 터널 내 결빙방지시스템",인천광역시 부평구 청농로 28(청천동),032-553-0046,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)카모스,소기업,자동차용카메라,"인천광역시 부평구 부평대로 283, C동 8층 810호 (청천동, 부평 우림라이온스밸리)",032-522-9175,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)카모스,중기업,차량용후방 카메라 및 모니터,"인천광역시 부평구 안남로402번길 80, 1층, 4층, 5층(청천동)",032-522-9175,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)카슬라,소기업,"자동차 인테리어, 실내 악세서리, 주차 알림판 외","인천광역시 부평구 주부토로 236, 제비동 6층 614호(갈산동) 제비동 6층 614호",070-4801-1256,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)케이원아이엔씨,소기업,산업용 로봇 및 부품,"인천광역시 부평구 부평대로 283, C동 9층 901호(청천동, 부평우림라이온스밸리) C동 9층 901호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)코엠테크,소기업,반도체부품,"인천광역시 부평구 평천로115번길 25, 1층 (청천동)",032-719-7825,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)티앤에이,소기업,"캔실링머신, 분사기, 기능성힌지, 전자부품 등",인천광역시 부평구 부평북로236번길 49 (청천동) 209호,032-502-2220,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)풍양상사,중기업,자동차시트카바,인천광역시 부평구 평천로199번길 34 (청천동),032-527-8090,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)한경디자인웍스,소기업,자동차부품설계,"인천광역시 부평구 부평대로 283, A동 4층 402 A,B호 (청천동, 부평 우림라이온스밸리)",032-623-7474,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)한국코스모,소기업,통신부품,"인천광역시 부평구 부평대로 283, C동 4층 406호 (청천동, 부평 우림라이온스밸리)",032-515-5335,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)한진다이케스팅,소기업,"전자부품, 자동차부품, 기계부품",인천광역시 부평구 평천로 17 (청천동) (총 3 필지),032-503-6560,인천광역시 부평구_기업체 현황_20250831 (1).csv
(주)홀리랜드테크놀러지,소기업,"앰프부품, 축전지 등",인천광역시 부평구 배곶로 27 (십정동),032-435-1900,인천광역시 부평구_기업체 현황_20250831 (1).csv
ACETEC,소기업,핸드폰부품,"인천광역시 부평구 부평대로 301, 4층 414호 (청천동, 남광센트렉스)",032-556-3191,인천광역시 부평구_기업체 현황_20250831 (1).csv
CMS,소기업,기계부품,"인천광역시 부평구 부평대로 283, 우림라이온스밸리 C동 B111,B220,B221호 (청천동)",032-623-6523,인천광역시 부평구_기업체 현황_20250831 (1).csv
CMS,소기업,"반도체 장비, LED 부품 등","인천광역시 부평구 부평대로 301, B층 113호 (청천동, 남광센트렉스) B층 113호",032-363-3611,인천광역시 부평구_기업체 현황_20250831 (1).csv
JN TECH,소기업,금형부품,인천광역시 부평구 백범로577번길 15-8 (십정동),032-575-5712,인천광역시 부평구_기업체 현황_20250831 (1).csv
SH테크,소기업,"전자부품,재봉기부품,기계부품,전동구부품",인천광역시 부평구 서달로298번길 98 (청천동),032-508-4677,인천광역시 부평구_기업체 현황_20250831 (1).csv
UMAX CORPORATION,소기업,LED 전자부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 914호,032-234-0400,인천광역시 부평구_기업체 현황_20250831 (1).csv
WEL TECH,소기업,배전기 및 전기제어기기 부품,"인천광역시 부평구 부평대로 301, 5층 505호 (청천동, 남광센트렉스)",032-579-6664,인천광역시 부평구_기업체 현황_20250831 (1).csv
㈜병림종합,소기업,휴대폰 충전기 부품,"인천광역시 부평구 부평대로 283, A동 3층 306호(청천동) A동 3층 306호",032-515-8731,인천광역시 부평구_기업체 현황_20250831 (1).csv
㈜알앤엠테크,소기업,"무선인식시스템 및 관련 부품, 소프트웨어",인천광역시 부평구 부평대로 301 (청천동) 남광센트렉스 B1층 B111호,070-8015-1312,인천광역시 부평구_기업체 현황_20250831 (1).csv
가온정밀,소기업,금형부품,"인천광역시 부평구 부평대로 283, B동 4층 409B (청천동, 부평 우림라이온스밸리) B동 4층 409B호",032-552-7625,인천광역시 부평구_기업체 현황_20250831 (1).csv
경민테크,소기업,집진기 부품,"인천광역시 부평구 부평대로 337, 10층 1023호(청천동, 부평 제이타워3차 지식산업센터) 10층 1023호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
경일테크,소기업,"지그,기계부품",인천광역시 부평구 평천로199번길 53 (청천동),032-511-9864,인천광역시 부평구_기업체 현황_20250831 (1).csv
경진엔지니어링,소기업,"플라스택,경운기부품","인천광역시 부평구 부평대로 283, 우림라이온스밸리 (청천동)",032-623-5240,인천광역시 부평구_기업체 현황_20250831 (1).csv
고산정밀,소기업,금형부품,"인천광역시 부평구 부평대로 293, 부평테크시티 815호 (청천동)",032-504-9642,인천광역시 부평구_기업체 현황_20250831 (1).csv
금광산업,소기업,"플라스틱 용기, 가정용, 산업용 및 공업용 부품 외","인천광역시 부평구 주부토로 236, 제디동 5층 514호(갈산동) 제디동 5층 514호 외 1필지",031-209-1515,인천광역시 부평구_기업체 현황_20250831 (1).csv
금창기전(주),소기업,차단기부품,인천광역시 부평구 새벌로 26 (청천동),032-666-8051,인천광역시 부평구_기업체 현황_20250831 (1).csv
나래테크,소기업,기계부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 751호,070-4696-6940,인천광역시 부평구_기업체 현황_20250831 (1).csv
뉴텍정밀,소기업,"볼트, 넛트, 정밀부품",인천광역시 부평구 청천마차로 206 (청천동),032-508-0051,인천광역시 부평구_기업체 현황_20250831 (1).csv
다성ENG,소기업,"판금, 사출부품",인천광역시 부평구 청천마차로 210 (청천동),032-505-2740,인천광역시 부평구_기업체 현황_20250831 (1).csv
다온시스템,소기업,전자부품,"인천광역시 부평구 부평대로 283, A동 7층 708B동 (청천동, 부평 우림라이온스밸리)",032-623-7977,인천광역시 부평구_기업체 현황_20250831 (1).csv
다이렉티드코리아 유한책임회사,소기업,자동차오디오,"인천광역시 부평구 청천마차로 8, 2,3층 (청천동)",032-523-7741,인천광역시 부평구_기업체 현황_20250831 (1).csv
대경P&P,소기업,화장품 용기 부품 등,"인천광역시 부평구 새벌로 29, 315호(청천동, 부평테크노타워) 315호",032-528-2107,인천광역시 부평구_기업체 현황_20250831 (1).csv
대성정밀,소기업,자동차부품,인천광역시 부평구 마장로384번길 22 (청천동),032-503-8519,인천광역시 부평구_기업체 현황_20250831 (1).csv
대원전기,소기업,"전자코일, 변압기 부품, 전자부품","인천광역시 부평구 부평대로 293, 8층 808호(청천동, 부평테크시티) 8층 808호",070-7526-5154,인천광역시 부평구_기업체 현황_20250831 (1).csv
대축테크,소기업,전자부품,"인천광역시 부평구 부평대로 301, 2층 216호 (청천동, 남광센트렉스)",032-363-3600,인천광역시 부평구_기업체 현황_20250831 (1).csv
대흥산업,소기업,금형 및 기계부품,인천광역시 부평구 청농로 27 (청천동),032-519-9001,인천광역시 부평구_기업체 현황_20250831 (1).csv
더샵코퍼레이션,소기업,전기전자 부품,"인천광역시 부평구 백범로577번길 20, 425호(십정동, 경인센타)",070-4843-2282,인천광역시 부평구_기업체 현황_20250831 (1).csv
덕성ENG,소기업,반도체 부품,"인천광역시 부평구 백범로577번길 20, 공장동 1층 124 (십정동) 공장동 1층 124호",032-581-7327,인천광역시 부평구_기업체 현황_20250831 (1).csv
덕진기계,소기업,과학기기 부품,인천광역시 부평구 부평대로 337 (청천동) 407호,032-521-8858,인천광역시 부평구_기업체 현황_20250831 (1).csv
도원정밀,소기업,자동차부품,인천광역시 부평구 부평북로 177 (청천동),032-543-4362,인천광역시 부평구_기업체 현황_20250831 (1).csv
동해테크,소기업,"볼트 및 너트류, 자동차 부품 외","인천광역시 부평구 서달로298번길 32, 3층(청천동)",032-543-3397,인천광역시 부평구_기업체 현황_20250831 (1).csv
디에스텍,소기업,휴대폰안테나 부품사출,인천광역시 부평구 평천로53번길 21 (청천동),032-507-5231,인천광역시 부평구_기업체 현황_20250831 (1).csv
디에이치케이테크,소기업,반도체장비 부품,"인천광역시 부평구 부평대로 337 (청천동) 735,736호 외 1필지",032-263-4863,인천광역시 부평구_기업체 현황_20250831 (1).csv
디와이금속,소기업,악기부품,인천광역시 부평구 백범로578번길 65 (십정동) 204호,032-578-2990,인천광역시 부평구_기업체 현황_20250831 (1).csv
리웍코리아,소기업,전자부품 수리 등,"인천광역시 부평구 부평대로 337, 5층 535호(청천동, 부평 제이타워3차 지식산업센터) 5층 535호 외 1필지",,인천광역시 부평구_기업체 현황_20250831 (1).csv
마이테크,소기업,금형부품,"인천광역시 부평구 부평대로 283, B동 B1층 104 (청천동, 부평 우림라이온스밸리)",,인천광역시 부평구_기업체 현황_20250831 (1).csv
메디앤퓨쳐스,소기업,"3D프린터, 재활로봇, 자동차부품","인천광역시 부평구 새벌로 29, 514호(청천동, 부평테크노타워) 514호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
명성정밀,소기업,자동차 전기부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 843호,032-674-6698,인천광역시 부평구_기업체 현황_20250831 (1).csv
명진프라텍,소기업,전자부품,인천광역시 부평구 부평대로313번길 84 (청천동),032-502-9968,인천광역시 부평구_기업체 현황_20250831 (1).csv
바른기술,소기업,반도체부품,"인천광역시 부평구 부평대로 301, B1층 108 (청천동, 남광센트렉스) B1층 108호",032-577-8330,인천광역시 부평구_기업체 현황_20250831 (1).csv
바우테크니크,소기업,금형부품,"인천광역시 부평구 새벌로 45, 가동 1층 (청천동)",032-508-3833,인천광역시 부평구_기업체 현황_20250831 (1).csv
범양E.N.G,소기업,공기조정기 외 공기조절기 부품제조,"인천광역시 부평구 부평대로 283, C동 B2층 217호 (청천동, 부평 우림라이온스밸리), B동4층408호",032-544-0778,인천광역시 부평구_기업체 현황_20250831 (1).csv
보성이엔지,소기업,자동차용파워스티어링부품,인천광역시 부평구 마장로364번길 37 (청천동),032-515-9941,인천광역시 부평구_기업체 현황_20250831 (1).csv
부성메카텍,소기업,튜닝용 자동차액세서리,"인천광역시 부평구 백범로577번길 20, 공장동 1층 132, 133 (십정동) 공장동 1층 132, 133호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
빅베어 인터내셔널,소기업,"차량용 악세서리, 사무용 안내물, 보드게임 외","인천광역시 부평구 주부토로 236, 제비동 b118호(갈산동, 인천테크노밸리 U1센터) 제비동 b118호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
상아일렉트론,소기업,전자부품,"인천광역시 부평구 부평대로 283, 비동 3층 304 (청천동, 부평 우림라이온스밸리) 비동 3층 304호",032-623-6677,인천광역시 부평구_기업체 현황_20250831 (1).csv
새한정밀,소기업,기계부품,"인천광역시 부평구 평천로199번길 34, 1층 C-1호실 (청천동)",,인천광역시 부평구_기업체 현황_20250831 (1).csv
서울기공,소기업,"금형부품, 절삭공구, 공작기계용 공구","인천광역시 부평구 세월천로 205-1, 서울기공 (청천동, 서울기공) 외 1필지",032-518-6965,인천광역시 부평구_기업체 현황_20250831 (1).csv
서울전자통신(주),중기업,"파워트랜스포머, 전기자동차충전기","인천광역시 부평구 새벌로 4, 424 (청천동)",032-723-4111,인천광역시 부평구_기업체 현황_20250831 (1).csv
서울중석공업사,소기업,"텅스텐션 및 모리브텐션, 광학부품","인천광역시 부평구 부평대로 283, C 107호 (청천동)",032-623-7277,인천광역시 부평구_기업체 현황_20250831 (1).csv
선일공업,소기업,중장비부품,인천광역시 부평구 세월천로 204-11 (청천동) (총 2 필지) 외 1필지,032-515-7677,인천광역시 부평구_기업체 현황_20250831 (1).csv
성광정밀,소기업,자동차엔진부품,"인천광역시 부평구 부평대로 283, 외7필지 B119호 (청천동)",032-623-5400,인천광역시 부평구_기업체 현황_20250831 (1).csv
성지정밀,소기업,"자동차용품, 배관부속부품, 악기부품","인천광역시 부평구 새벌로 29, B1층 B110호(청천동) B1층 B110호",032-511-9508,인천광역시 부평구_기업체 현황_20250831 (1).csv
성지테크,소기업,금형부품,"인천광역시 부평구 백범로577번길 20, 공장동 1층 141호 (십정동, 경인센타) 공장동 1층 141호",032-330-9273,인천광역시 부평구_기업체 현황_20250831 (1).csv
성호제어기기 주식회사,소기업,"자동제어기기 부품, 수배전반용 스위치",인천광역시 부평구 안남로402번길 25 (청천동),032-504-2822,인천광역시 부평구_기업체 현황_20250831 (1).csv
세계정밀,소기업,자동차용 볼트,인천광역시 부평구 부평대로 301 (청천동) 남광센트렉스 B1층 B117호,032-330-6357,인천광역시 부평구_기업체 현황_20250831 (1).csv
신아산업,소기업,"수전금구도금, 자동차용품, 필기구",인천광역시 부평구 백범로578번길 70 (십정동),032-527-1649,인천광역시 부평구_기업체 현황_20250831 (1).csv
신영산업,소기업,정수기부품,인천광역시 부평구 평천로141번길 34 (청천동),032-519-8092,인천광역시 부평구_기업체 현황_20250831 (1).csv
신우테크,소기업,금형부품가공,"인천광역시 부평구 부평대로 283, B동 2층 7호 (청천동, 부평 우림라이온스밸리) 외 1필지",032-623-7899,인천광역시 부평구_기업체 현황_20250831 (1).csv
신우테크,소기업,전자부품 표면 실장 처리,"인천광역시 부평구 부평대로 283, A동 3층 308B, 309, 310 (청천동, 부평 우림라이온스밸리)",032-623-6815,인천광역시 부평구_기업체 현황_20250831 (1).csv
신의테크놀러지,소기업,"보일러, 정수기 부품","인천광역시 부평구 부평대로 283 (청천동) 부평우림라이온스밸리 B동 B1층 B116호, B117호,B118호",032-503-3796,인천광역시 부평구_기업체 현황_20250831 (1).csv
신진ENG,소기업,밸브부품,"인천광역시 부평구 부평대로 283, C동 203B호, 204호, B237호 (청천동)",032-623-5920,인천광역시 부평구_기업체 현황_20250831 (1).csv
신화와이어컷팅,소기업,"프레스/사출 금형, 반도체/로봇 부품, 특수 전선 외","인천광역시 부평구 주부토로 236, A동 404호(갈산동, 인천테크노밸리 U1센터) A동 404호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
쌍마공업,소기업,호이스트부품,인천광역시 부평구 서달로320번길 16 (청천동),032-330-6410,인천광역시 부평구_기업체 현황_20250831 (1).csv
썬테크,소기업,전자부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 752호,032-574-2603,인천광역시 부평구_기업체 현황_20250831 (1).csv
씨앤피테크,소기업,전자부품수리,"인천광역시 부평구 부평대로 293, 11층 1110호, 1112호(청천동, 부평테크시티)",032-554-6500,인천광역시 부평구_기업체 현황_20250831 (1).csv
씨앤피테크 2공장,소기업,전자부품수리,"인천광역시 부평구 부평대로 293, 부평테크시티 1112호 (청천동)",070-8771-6444,인천광역시 부평구_기업체 현황_20250831 (1).csv
아륙엔지니어링,소기업,"배전기부품, 판넬",인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 320호,02-2617-4875,인천광역시 부평구_기업체 현황_20250831 (1).csv
아셀메탈,소기업,"기계부품, 세차기체인, 수전부품","인천광역시 부평구 부평대로 301, B층 108호 (청천동, 남광센트렉스)",032-508-0360,인천광역시 부평구_기업체 현황_20250831 (1).csv
아이즈빌 토파,소기업,오토몰프로그램,"인천광역시 부평구 부평대로 301, 9층 917호 (청천동, 남광센트렉스)",032-362-3700,인천광역시 부평구_기업체 현황_20250831 (1).csv
아인즈팩토리,소기업,기계부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 204호,,인천광역시 부평구_기업체 현황_20250831 (1).csv
에스에스라이팅(주),소기업,자동차용 할로겐전구,인천광역시 부평구 평천로141번길 49 (청천동),032-503-2931,인천광역시 부평구_기업체 현황_20250831 (1).csv
에스에이치텍,소기업,"전기자동차 인버터 개발 생산, 기존차량 부품 조립","인천광역시 부평구 평천로255번길 13, 10층 1010호(청천동) 10층 1010호",070-7543-4640,인천광역시 부평구_기업체 현황_20250831 (1).csv
에스테크,소기업,"반도체 부품, 식품가공 기계 부품",인천광역시 부평구 새벌로 29 (청천동) B1층 109호,032-672-4557,인천광역시 부평구_기업체 현황_20250831 (1).csv
에스트라오토모티브시스템(주),소기업,CRFM,"인천광역시 부평구 세월천로30번길 15, 외 1필지 (청천동)",053-610-1877,인천광역시 부평구_기업체 현황_20250831 (1).csv
에이드팩토리,소기업,살균기회로부품 외,인천광역시 부평구 백범로577번길 20 (십정동) 경인센타 416~418호,,인천광역시 부평구_기업체 현황_20250831 (1).csv
에이스테크,소기업,핸드폰부품,"인천광역시 부평구 부평북로 58,  3층 (청천동)",032-544-6783,인천광역시 부평구_기업체 현황_20250831 (1).csv
에코너지 오토모티브(주),소기업,과수 수확기 등,"인천광역시 부평구 부평대로 337, 846호(청천동, 부평 제이타워3차 지식산업센터) 846호 846호",032-503-7910,인천광역시 부평구_기업체 현황_20250831 (1).csv
엘앤씨 오토메이션,소기업,자동화 기계 등,"인천광역시 부평구 부평대로 283, B동 B1층 104 (청천동, 부평 우림라이온스밸리) B동 B1층 104호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
엘테크,소기업,금형부품,"인천광역시 부평구 부평대로 337, 1층 113호(청천동, 부평 제이타워3차 지식산업센터) 1층 113호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
엠앤텍,소기업,레일바이크 부품,"인천광역시 부평구 부평대로 337, 5층 538호(청천동, 부평 제이타워3차 지식산업센터) 5층 538호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
영동정밀,소기업,"금형, 기계부품",인천광역시 부평구 부평대로 337 (청천동) 313호,032-527-4466,인천광역시 부평구_기업체 현황_20250831 (1).csv
영동정밀,소기업,금형(각종 총기기계부품),인천광역시 부평구 청천2동 7-20번지,032-527-4466,인천광역시 부평구_기업체 현황_20250831 (1).csv
오션21(OCEAN21),소기업,여과기 부품,"인천광역시 부평구 무네미로448번길 56, 산학협력관별관B102호 (구산동, 폴리텍Ⅱ대학)",032-502-4934,인천광역시 부평구_기업체 현황_20250831 (1).csv
오토나서울,소기업,콘텐츠 제작,"인천광역시 부평구 부평대로 293, 10층 1023호(청천동, 부평테크시티)",,인천광역시 부평구_기업체 현황_20250831 (1).csv
오토서브 제2공장,소기업,"식품계량기기, 믹서기","인천광역시 부평구 부평대로 283, 씨동 B1층 B119 (청천동, 부평 우림라이온스밸리)",032-330-2669,인천광역시 부평구_기업체 현황_20250831 (1).csv
오토스마텍,소기업,"환경 엔지니어링, 콜센터 및 텔레마케팅","인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 427호,428호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
오토에프에이,소기업,로봇용기계제조,"인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 643,644,226호",032-555-6457,인천광역시 부평구_기업체 현황_20250831 (1).csv
우리정밀,소기업,자동차부품,인천광역시 부평구 평천로199번길 34 (청천동),,인천광역시 부평구_기업체 현황_20250831 (1).csv
우진정공,소기업,금형부품,인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 715호,032-525-6222,인천광역시 부평구_기업체 현황_20250831 (1).csv
원강산업,소기업,자동차부품,"인천광역시 부평구 부평대로 301, 3층 312호 (청천동, 남광센트렉스)",032-521-7380,인천광역시 부평구_기업체 현황_20250831 (1).csv
원솔루션,소기업,"전자, 의료기 부품","인천광역시 부평구 부평대로 337 (청천동) 411,412호",032-519-0572,인천광역시 부평구_기업체 현황_20250831 (1).csv
원영기업,소기업,산업기계 공구부품,"인천광역시 부평구 부평대로 301, B1층 B116-2호, B109호(청천동, 남광센트렉스) B1층 B116-2호, B109호",032-363-3477,인천광역시 부평구_기업체 현황_20250831 (1).csv
원우정공,소기업,기계부품,"인천광역시 부평구 부평대로 283, 우림라이온스밸리 C동 B103호 (청천동)",032-623-7485,인천광역시 부평구_기업체 현황_20250831 (1).csv
원진엔지니어링,소기업,자동차부품(동력전달용 연결부품),인천광역시 부평구 장제로 423 (갈산동),032-526-5979,인천광역시 부평구_기업체 현황_20250831 (1).csv
월드천막,소기업,차량용 천막,"인천광역시 부평구 가재울로 129, 2동 103호 (십정동, 테크노1공장)",032-581-0003,인천광역시 부평구_기업체 현황_20250831 (1).csv
유성테크,소기업,모타부품가공,인천광역시 부평구 평천로199번길 34 (청천동),032-811-8313,인천광역시 부평구_기업체 현황_20250831 (1).csv
유영상사,소기업,자동차부품 및 축전지 포장,"인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 107,108호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
유진웰딩,소기업,용접기부품,"인천광역시 부평구 평천로305번길 4, 35 (갈산동)",032-524-5406,인천광역시 부평구_기업체 현황_20250831 (1).csv
유진웰딩,소기업,용접기 부품,"인천광역시 부평구 부평대로 337, 9층 924호(청천동, 부평 제이타워3차 지식산업센터) 9층 924호 외 2필지",032-524-5406,인천광역시 부평구_기업체 현황_20250831 (1).csv
유진하이테크,소기업,금속부품,"인천광역시 부평구 부평대로 337, 5층 540호(청천동, 부평 제이타워3차 지식산업센터) 5층 540호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
유한,소기업,전자부품,"인천광역시 부평구 부평대로 283, 우림라이온스밸리 C동 809B (청천동)",,인천광역시 부평구_기업체 현황_20250831 (1).csv
이디엠테크,소기업,와이어 컷 팅 기계부품,인천광역시 부평구 항동로143번길 10-21 (일신동),032-529-6262,인천광역시 부평구_기업체 현황_20250831 (1).csv
이야테크,소기업,"금형, 기계부품 가공","인천광역시 부평구 부평대로 337, 2층 235호(청천동, 부평 제이타워3차 지식산업센터) 2층 235호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
이에스텍,소기업,전자부품,"인천광역시 부평구 부평대로 283, 우림라이온스벨리 비동 309,309B호 (청천동, 부평 우림라이온스밸리)",032-564-0205,인천광역시 부평구_기업체 현황_20250831 (1).csv
이엠씨이노베이션 주식회사,소기업,전자부품,"인천광역시 부평구 부평대로 283, B동 9층 909호 910호 (청천동, 부평 우림라이온스밸리)",070-4333-1630,인천광역시 부평구_기업체 현황_20250831 (1).csv
이응넷,소기업,인형부품,"인천광역시 부평구 부평대로 337, 8층 804호(청천동, 부평 제이타워3차 지식산업센터) 8층 804호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
이한테크,소기업,반도체 설비부품,"인천광역시 부평구 가재울로 137, 2공장2동101호, 103호 (십정동)",032-579-4480,인천광역시 부평구_기업체 현황_20250831 (1).csv
인천정밀,소기업,전열부품,인천광역시 부평구 백범로578번길 31 (십정동),032-578-5507,인천광역시 부평구_기업체 현황_20250831 (1).csv
인호정밀,소기업,전자부품,"인천광역시 부평구 부평대로 283, B동 B1층 113호 (청천동, 부평 우림라이온스밸리)",,인천광역시 부평구_기업체 현황_20250831 (1).csv
일광산업,소기업,기계부품,"인천광역시 부평구 부평대로 337, 3층 337호(청천동, 부평 제이타워3차 지식산업센터) 3층 337호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
일도테크,소기업,전자부품,인천광역시 부평구 새벌로 15 (청천동),032-501-0877,인천광역시 부평구_기업체 현황_20250831 (1).csv
정도디스플레이,소기업,전자부품 패널 탑재,"인천광역시 부평구 부평대로 301, 5층 524 (청천동, 남광센트렉스)",032-363-4545,인천광역시 부평구_기업체 현황_20250831 (1).csv
정밀주조공업,소기업,관악기부품,인천광역시 부평구 경인로1002번길 9 (부평동),032-522-9991,인천광역시 부평구_기업체 현황_20250831 (1).csv
정진금속,소기업,"임플란트, 의료기부품",인천광역시 부평구 백범로578번길 65 (십정동) 305호,032-579-1446,인천광역시 부평구_기업체 현황_20250831 (1).csv
제이 앤 제이,소기업,가스스프링(금형부품),인천광역시 부평구 부평대로 337 (청천동) 부평 제이타워3차 지식산업센터 123호,,인천광역시 부평구_기업체 현황_20250831 (1).csv
제이디텍,소기업,기계부품,"인천광역시 부평구 부평대로 283, C동 B1층 B104호(청천동, 부평우림라이온스밸리) C동 B1층 B104호",,인천광역시 부평구_기업체 현황_20250831 (1).csv
주경정밀,소기업,자동차부품,"인천광역시 부평구 부평대로 283, C동 B2층 227 (청천동, 부평 우림라이온스밸리)",032-523-8268,인천광역시 부평구_기업체 현황_20250831 (1).csv
주성테크,소기업,반도체 장비부품,"인천광역시 부평구 부평대로 301, 1동 4층 416 (청천동, 남광센트렉스)",032-501-2420,인천광역시 부평구_기업체 현황_20250831 (1).csv
