회사명,업종명,생산품,주소,연락처,출처파일
주식회사 비에스이앤티,자동차용 금속 압형제품 제조업 외 1 종,전기배전반 외함,부산광역시 강서구 녹산산업중로 31-11 (송정동),051-941-4022,부산광역시 강서구_공장 현황_20250113.csv
주식회사 세보글로벌,자동차용 금속 압형제품 제조업 외 1 종,석유화학 설비부품,부산광역시 강서구 화전산단5로74번길 34 (화전동),051-972-9236,부산광역시 강서구_공장 현황_20250113.csv
주식회사 한일경판,자동차용 금속 압형제품 제조업 외 1 종,경판,부산광역시 강서구 미음산단4로 10 (미음동),051-831-9970,부산광역시 강서구_공장 현황_20250113.csv
창운금속(주),자동차용 금속 압형제품 제조업 외 1 종,BRACK류(기계장비부분품 외 자동차 부품),부산광역시 강서구 화전산단5로14번길 37 (화전동),051-711-2322,부산광역시 강서구_공장 현황_20250113.csv
창운산업,자동차용 금속 압형제품 제조업 외 1 종,기계장비부분품외,부산광역시 강서구 화전산단5로14번길 37 (화전동),055-338-2300,부산광역시 강서구_공장 현황_20250113.csv
태화정밀공업(주),자동차용 금속 압형제품 제조업 외 1 종,자동차용 금속압형제품,부산광역시 강서구 미음국제4로 40 (미음동),051-801-1800,부산광역시 강서구_공장 현황_20250113.csv
풍강산업(주),자동차용 금속 압형제품 제조업 외 1 종,스텐레스 주방기구,부산광역시 강서구 녹산산단17로 42 (송정동),051-831-3443,부산광역시 강서구_공장 현황_20250113.csv
한빛솔텍,자동차용 금속 압형제품 제조업 외 1 종,산업기계,부산광역시 강서구 공항로339번길 137-11 (대저2동),051-941-6458,부산광역시 강서구_공장 현황_20250113.csv
한성금속,자동차용 금속 압형제품 제조업 외 1 종,"자동차 부품, 자동차 부품",부산광역시 강서구 녹산산단261로87번길 17 (송정동),051-328-4668,부산광역시 강서구_공장 현황_20250113.csv
(주)대성메탈,자동차용 금속 압형제품 제조업,"세탁기, 냉장고",부산광역시 강서구 미음동 0-0번지 부산신항배후 국제산업물류도시(7공구) I12BL 1L,051-832-0541,부산광역시 강서구_공장 현황_20250113.csv
(주)세진이앤드티,자동차용 금속 압형제품 제조업,자동차부품,부산광역시 강서구 가달1로 77 (생곡동),051-831-1521,부산광역시 강서구_공장 현황_20250113.csv
대명벤텍,자동차용 금속 압형제품 제조업,선박구성품,부산광역시 강서구 녹산산업북로313번길 73 (송정동),051-831-2851,부산광역시 강서구_공장 현황_20250113.csv
와이에스정밀(주),자동차용 금속 압형제품 제조업,"금속가스켓, 금속다이아프램",부산광역시 강서구 화전산단2로 69-12(화전동),051-832-0501,부산광역시 강서구_공장 현황_20250113.csv
한국삼화패킹공업(주),자동차용 금속 압형제품 제조업,자동차 엔진 방열판,부산광역시 강서구 화전산단5로 22 (화전동),051-941-0770,부산광역시 강서구_공장 현황_20250113.csv
(주)삼성정밀,자동차 차체용 신품 부품 제조업 외 4 종,"브레이크 슈, EMB",부산광역시 강서구 녹산산업북로 16 (송정동),051-831-6221,부산광역시 강서구_공장 현황_20250113.csv
(주)성우하이텍지사공장,자동차 차체용 신품 부품 제조업 외 4 종,"범퍼레일,차체, 범퍼레일,차체, 범퍼레일,차체, 범퍼레일,차체, 범퍼레일,차체",부산광역시 강서구 과학산단로333번길 70 (지사동),051-720-0149,부산광역시 강서구_공장 현황_20250113.csv
(주)한일정공,자동차 차체용 신품 부품 제조업 외 4 종,"머플러, 클램프, 차체부품",부산광역시 강서구 과학산단1로 8 (지사동),051-330-0700,부산광역시 강서구_공장 현황_20250113.csv
세운철강(주)부산공장,자동차 차체용 신품 부품 제조업 외 3 종,자동차차체부품,"부산광역시 강서구 유통단지1로 112(대저2동, 세운철강(주)) 외 1필지",051-637-3200,부산광역시 강서구_공장 현황_20250113.csv
대건하이텍,자동차 차체용 신품 부품 제조업 외 2 종,차량용 인서트 등,부산광역시 강서구 녹산산업북로 15 (송정동),051-941-8542,부산광역시 강서구_공장 현황_20250113.csv
대명하이텍,자동차 차체용 신품 부품 제조업 외 2 종,"차량부품, 기계부품 ",부산광역시 강서구 과학산단1로 25 (지사동),051-831-7782,부산광역시 강서구_공장 현황_20250113.csv
대원정기,자동차 차체용 신품 부품 제조업 외 2 종,"자동차 차체부품, 자동차 동력 전달장치",부산광역시 강서구 낙동북로102번길 57-2 (강동동),051-302-0021,부산광역시 강서구_공장 현황_20250113.csv
해동금속공업사,자동차 차체용 신품 부품 제조업 외 2 종,자동차 자체 부품 및 선박부품,부산광역시 강서구 녹산산업북로 255 (송정동),051-831-1771,부산광역시 강서구_공장 현황_20250113.csv
(주)세석,자동차 차체용 신품 부품 제조업 외 1 종,자동차부품,부산광역시 강서구 대부길 25 (강동동),051-972-6951,부산광역시 강서구_공장 현황_20250113.csv
(주)아산,자동차 차체용 신품 부품 제조업 외 1 종,자동차부품,"부산광역시 강서구 미음산단1로15번길 26(구랑동, (주)아산)",051-717-3900,부산광역시 강서구_공장 현황_20250113.csv
(주)유니크라미,자동차 차체용 신품 부품 제조업 외 1 종,"자동차, 항공, 조선용 외장자재(선루프 및 도어_",부산광역시 강서구 미음국제3로 57 (미음동),051-831-4002,부산광역시 강서구_공장 현황_20250113.csv
명진정밀,자동차 차체용 신품 부품 제조업 외 1 종,자동차 부품(차제 부품),부산광역시 강서구 범방2로 18 (미음동),051-311-5288,부산광역시 강서구_공장 현황_20250113.csv
유진에스엠알시오토모티브테크노 주식회사,자동차 차체용 신품 부품 제조업 외 1 종,"PAD, CPM, PAD, CPM",부산광역시 강서구 르노삼성대로 61 (신호동),051-974-8114,부산광역시 강서구_공장 현황_20250113.csv
정아정밀(주) 강서공장,자동차 차체용 신품 부품 제조업 외 1 종,자동차부품,부산광역시 강서구 가달1로 77 (생곡동),055-346-0640,부산광역시 강서구_공장 현황_20250113.csv
주식회사 동산시스템,자동차 차체용 신품 부품 제조업 외 1 종,"자동차부품, 자동차부품",부산광역시 강서구 녹산산단262로50번길 6 (송정동),051-322-5726,부산광역시 강서구_공장 현황_20250113.csv
(주)다원씨엔피 지점,자동차 차체용 신품 부품 제조업,자동차 시트,부산광역시 강서구 미음국제5로다길 31 (미음동),051-831-5026,부산광역시 강서구_공장 현황_20250113.csv
(주)대립,자동차 차체용 신품 부품 제조업,"휀다, 후드 등",부산광역시 강서구 미음국제6로 81 (미음동),051-262-1891,부산광역시 강서구_공장 현황_20250113.csv
동양CAP,자동차 차체용 신품 부품 제조업,자동차 부품,부산광역시 강서구 녹산산단261로40번길 12 (송정동),051-973-9518,부산광역시 강서구_공장 현황_20250113.csv
빈테크,자동차 차체용 신품 부품 제조업,자동차범퍼,부산광역시 강서구 미음산단4로 106 (미음동),051-973-6589,부산광역시 강서구_공장 현황_20250113.csv
삼정산업,자동차 차체용 신품 부품 제조업,자동차 차체부품 조립,부산광역시 강서구 녹산산업중로 21 (송정동),051-960-3414,부산광역시 강서구_공장 현황_20250113.csv
삼풍화학,자동차 차체용 신품 부품 제조업,VC/CORRUGATE TUBE,부산광역시 강서구 미음국제5로라길 20(미음동),051-973-4812,부산광역시 강서구_공장 현황_20250113.csv
재호정밀,자동차 차체용 신품 부품 제조업,자동차부품,부산광역시 강서구 미음동 0-0번지 부산신항배후 국제산업물류도시 I17BL 5L,051-971-4228,부산광역시 강서구_공장 현황_20250113.csv
주식회사 연합철강,자동차 차체용 신품 부품 제조업,프론트 도어,부산광역시 강서구 미음국제7로 92(미음동),051-971-4228,부산광역시 강서구_공장 현황_20250113.csv
해동금속공업사 2공장,자동차 차체용 신품 부품 제조업,자동차부품,부산광역시 강서구 미음산단로199번길 55 (미음동),051-831-1731,부산광역시 강서구_공장 현황_20250113.csv
신항자동차,자동차 종합 수리업 외 6 종,자동차 정비,부산광역시 강서구 녹산산업북로 183 (송정동),051-831-4500,부산광역시 강서구_공장 현황_20250113.csv
(주)세웅정비 지점,자동차 종합 수리업,"자동차 정비, 검사",부산광역시 강서구 녹산산업북로 173 (송정동),051-831-2238,부산광역시 강서구_공장 현황_20250113.csv
(주)아이언모터스,자동차 종합 수리업,자동차종합수리,부산광역시 강서구 구랑동 0번지 미음산단 S 4블록 1롯트,055-375-1160,부산광역시 강서구_공장 현황_20250113.csv
경성종합정비,자동차 종합 수리업,자동차정비,부산광역시 강서구 녹산산업북로193번길 23 (송정동),,부산광역시 강서구_공장 현황_20250113.csv
제승대,자동차 종합 수리업,"판금, 도장, AS, 자동차검사",부산광역시 강서구 화전동 589-2 번지,055-255-9500,부산광역시 강서구_공장 현황_20250113.csv
주식회사 세웅정비,자동차 종합 수리업,자동차 종합정비,"부산광역시 강서구 녹산산업북로193번길 35, 1층 (송정동)",051-832-0999,부산광역시 강서구_공장 현황_20250113.csv
주식회사 해금모터스,자동차 종합 수리업,자동차 종합정비 ,부산광역시 강서구 녹산산업북로193번길 32 (송정동),051-831-9910,부산광역시 강서구_공장 현황_20250113.csv
해금자동차정비,자동차 종합 수리업,자동차종합정비,부산광역시 강서구 녹산산업북로193번길 30 (송정동) 외 1필지,051-831-0195,부산광역시 강서구_공장 현황_20250113.csv
현대정비써비스(주),자동차 종합 수리업,자동차 종합정비 ,부산광역시 강서구 녹산산업북로 161-18 (송정동),051-831-7771,부산광역시 강서구_공장 현황_20250113.csv
GS넥스테이션(주),자동차 전문 수리업,자동차 경정비,부산광역시 강서구 과학산단로 297 (지사동),02-2104-8937,부산광역시 강서구_공장 현황_20250113.csv
(주)대동씨엠,자동차 엔진용 신품 부품 제조업 외 5 종,"자동차부품 주조,주물품 가공",부산광역시 강서구 녹산산단382로59번길 33 (송정동) (총 3 필지),051-831-8111,부산광역시 강서구_공장 현황_20250113.csv
(주)대동씨엠,자동차 엔진용 신품 부품 제조업 외 5 종,"자동차부품, 주물, 주조",부산광역시 강서구 녹산산단382로59번길 27 (송정동),051-831-8111,부산광역시 강서구_공장 현황_20250113.csv
(주)메타스,자동차 엔진용 신품 부품 제조업 외 5 종,"자동차부품, 밸브, 피팅",부산광역시 강서구 과학산단2로3번길 40 (지사동),051-832-7500,부산광역시 강서구_공장 현황_20250113.csv
(주)다우정밀,자동차 엔진용 신품 부품 제조업 외 4 종,"엔진 및 파워트레인부품(엔진냉각, 연료공급, EGR쿨러부품)",부산광역시 강서구 녹산산업중로 99 (송정동),051-832-0970,부산광역시 강서구_공장 현황_20250113.csv
다우정밀공업,자동차 엔진용 신품 부품 제조업 외 4 종,"엔진용 부품, 조향장치 부품",부산광역시 강서구 녹산산업중로 105 (송정동),051-264-4641,부산광역시 강서구_공장 현황_20250113.csv
유수테크,자동차 엔진용 신품 부품 제조업 외 37 종,기계부품,부산광역시 강서구 식만로247번길 28(식만동),,부산광역시 강서구_공장 현황_20250113.csv
(주)성일튜브,자동차 엔진용 신품 부품 제조업 외 3 종,자동차엔진부품(연료튜브),부산광역시 강서구 화전산단6로 21 (화전동),051-972-3553,부산광역시 강서구_공장 현황_20250113.csv
(주)대양캐스텍,자동차 엔진용 신품 부품 제조업 외 2 종,자동차부품(엔진),부산광역시 강서구 과학산단2로43번길 9 (지사동),051-305-6593,부산광역시 강서구_공장 현황_20250113.csv
(주)에스디테크,자동차 엔진용 신품 부품 제조업 외 2 종,"철도차량부품, 자동차부품",부산광역시 강서구 화전산단6로102번길 15 (화전동),051-301-9919,부산광역시 강서구_공장 현황_20250113.csv
동관산업,자동차 엔진용 신품 부품 제조업 외 2 종,자동차부품 등,부산광역시 강서구 제도로1092번가길 52 (강동동),,부산광역시 강서구_공장 현황_20250113.csv
(주)부흥정밀,자동차 엔진용 신품 부품 제조업 외 13 종,파워호스 악세사리외,부산광역시 강서구 과학산단2로3번길 26 (지사동),051-831-4411,부산광역시 강서구_공장 현황_20250113.csv
한울산업,자동차 엔진용 신품 부품 제조업 외 11 종,메탈베어링 외,부산광역시 강서구 과학산단2로3번길 34 (지사동),051-314-4842,부산광역시 강서구_공장 현황_20250113.csv
한울항공기계(주),자동차 엔진용 신품 부품 제조업 외 11 종,자동차엔진용부품등,부산광역시 강서구 과학산단2로3번길 34 (지사동),051-314-4842,부산광역시 강서구_공장 현황_20250113.csv
(주)부흥정밀,자동차 엔진용 신품 부품 제조업 외 1 종,아답터덴셔너 캠샤프트 등,부산광역시 강서구 과학산단2로3번길 24 (지사동),051-831-4411,부산광역시 강서구_공장 현황_20250113.csv
(주)서한산업,자동차 엔진용 신품 부품 제조업 외 1 종,"자동차부품/액체,기체여과기, 자동차부품/액체,기체여과기",부산광역시 강서구 과학산단2로3번길 50 (지사동),051-262-7972,부산광역시 강서구_공장 현황_20250113.csv
(주)씨티알,자동차 엔진용 신품 부품 제조업 외 1 종,"너클, 레일시프트",부산광역시 강서구 과학산단로333번길 21 (지사동),055-530-5615,부산광역시 강서구_공장 현황_20250113.csv
(주)에스케이엠티,자동차 엔진용 신품 부품 제조업 외 1 종,자동차 부품 ,부산광역시 강서구 화전산단2로 91 (화전동),051-972-8496,부산광역시 강서구_공장 현황_20250113.csv
(주)이원솔루텍,자동차 엔진용 신품 부품 제조업 외 1 종,CAM SHAFT,부산광역시 강서구 미음동 0 번지 I31 1놋트,,부산광역시 강서구_공장 현황_20250113.csv
THE SYSTEM,자동차 엔진용 신품 부품 제조업 외 1 종,ECU Controller,부산광역시 강서구 미음국제5로마길 5(미음동),051-973-9683,부산광역시 강서구_공장 현황_20250113.csv
고성산업,자동차 엔진용 신품 부품 제조업 외 1 종,자동차 엔진부품,부산광역시 강서구 제도로 699-1 (강동동),051-972-2100,부산광역시 강서구_공장 현황_20250113.csv
대명테크(주),자동차 엔진용 신품 부품 제조업 외 1 종,가스켓,부산광역시 강서구 과학산단2로3번길 74 (지사동),051-582-5455,부산광역시 강서구_공장 현황_20250113.csv
동방테크(주),자동차 엔진용 신품 부품 제조업 외 1 종,차량용 CNG 레굴레이트,부산광역시 강서구 과학산단1로60번길 30 (지사동),051-323-2693,부산광역시 강서구_공장 현황_20250113.csv
삼영엠티(주),자동차 엔진용 신품 부품 제조업 외 1 종,"풍력부품, 자동차부품",부산광역시 강서구 미음동 0번지 미음지구 I 49블록 1롯트,051-971-3001,부산광역시 강서구_공장 현황_20250113.csv
삼영엠티(주) 미음지점,자동차 엔진용 신품 부품 제조업 외 1 종,자동차 부품,부산광역시 강서구 미음국제9로 22 (생곡동),051-971-3001,부산광역시 강서구_공장 현황_20250113.csv
삼영엠티(주)지사지점,자동차 엔진용 신품 부품 제조업 외 1 종,자동자 엔진부품,부산광역시 강서구 과학산단2로19번길 126 (지사동),051-971-3001,부산광역시 강서구_공장 현황_20250113.csv
주식회사 서경금속,자동차 엔진용 신품 부품 제조업 외 1 종,자동차 엔지 부품,부산광역시 강서구 화전산단2로 91 (화전동),051-312-0006,부산광역시 강서구_공장 현황_20250113.csv
주식회사서경금속,자동차 엔진용 신품 부품 제조업 외 1 종,"저감장치 부품, 자동차 부품 프렌지",부산광역시 강서구 범방2로9번길 8 (범방동),051-312-0006,부산광역시 강서구_공장 현황_20250113.csv
포레시아제이아이티앤드시퀀싱코리아(유),자동차 엔진용 신품 부품 제조업 외 1 종,자동차부품,부산광역시 강서구 과학산단로333번길 50 (지사동),051-791-0111,부산광역시 강서구_공장 현황_20250113.csv
(주)동화정밀공업,자동차 엔진용 신품 부품 제조업,자동차 부품,부산광역시 강서구 미음국제4로 94 (미음동),051-3223-7999,부산광역시 강서구_공장 현황_20250113.csv
(주)에스케이엠티,자동차 엔진용 신품 부품 제조업,EGR쿨러,부산광역시 강서구 화전산단2로 87(화전동),051-972-8496,부산광역시 강서구_공장 현황_20250113.csv
영준산업,자동차 엔진용 신품 부품 제조업,인서트,부산광역시 강서구 미음국제5로라길 39 (미음동),,부산광역시 강서구_공장 현황_20250113.csv
태인이엔지,자동차 엔진용 신품 부품 제조업,자동차부품,부산광역시 강서구 미음산단4로 190(미음동),051-832-0165,부산광역시 강서구_공장 현황_20250113.csv
코리아 모빌리티 주식회사,자동차 구조 및 장치 변경업  외 4 종,유압파워팩 및 장애인용 차량,부산광역시 강서구 경전철로188번길 125-7(대저1동),02-1522-4526,부산광역시 강서구_공장 현황_20250113.csv
주식회사 레드맥스,자동차 구조 및 장치 변경업 ,캠핑카 제작,부산광역시 강서구 제도로 987 (강동동),051-972-7869,부산광역시 강서구_공장 현황_20250113.csv
(주)성진비엠,일반철물 제조업,자동차엔진부품,부산광역시 강서구 미음산단로 345 (미음동),051-714-3266,부산광역시 강서구_공장 현황_20250113.csv
(주)지원산업,일반용 도료 및 관련제품 제조업,자동차도료,부산광역시 강서구 녹산산업중로168번길 36 (송정동),051-831-9376,부산광역시 강서구_공장 현황_20250113.csv
(주)대부로지스틱스,일반 화물자동차 운송업,운송업,부산광역시 강서구 녹산산단290로 43 (송정동),032-886-8011,부산광역시 강서구_공장 현황_20250113.csv
(주)이아이엔,일반 화물자동차 운송업,운송업,부산광역시 강서구 녹산산단407로 38 (송정동),,부산광역시 강서구_공장 현황_20250113.csv
삼일익스프레스 주식회사,일반 화물자동차 운송업,비제조업 운송업,부산광역시 강서구 녹산산단382로50번길 40 (송정동),054-476-5531,부산광역시 강서구_공장 현황_20250113.csv
영일금속,인쇄회로기판용 적층판 제조업 외 5 종,전자부품,부산광역시 강서구 강동중곡2길 53 (강동동),,부산광역시 강서구_공장 현황_20250113.csv
(주)테크유니온,육상 금속 골조 구조재 제조업 외 5 종,"기계 부품, 벤치, 운동기구 등",부산광역시 강서구 낙동남로511번길 49 (녹산동),051-710-8641,부산광역시 강서구_공장 현황_20250113.csv
로카디(주),육상 금속 골조 구조재 제조업 외 5 종,"치공구, 군용차량 부품, 항공기 부품",부산광역시 강서구 녹산산단381로86번길 24 (송정동) 외 1필지,051-831-1721,부산광역시 강서구_공장 현황_20250113.csv
신흥철강,육상 금속 골조 구조재 제조업 외 4 종,"금속조랍구조재, 철도차량부품, 자동차및 트레일러 적재함",부산광역시 강서구 화전산단2로133번길 40 (화전동),051-831-0068,부산광역시 강서구_공장 현황_20250113.csv
(주)한국이엔지,육상 금속 골조 구조재 제조업 외 2 종,철도궤도 부설기자재 및 산업기계 제작 및 부품,부산광역시 강서구 낙동남로622번길 23-1 (녹산동),051-973-0451,부산광역시 강서구_공장 현황_20250113.csv
엠에스티,육상 금속 골조 구조재 제조업 외 14 종,"선박,자동차 부품",부산광역시 강서구 공항로393번길 21 (대저2동),051-941-9898,부산광역시 강서구_공장 현황_20250113.csv
(주)에이엔지,육상 금속 골조 구조재 제조업 외 1 종,철물(기계부품),부산광역시 강서구 낙동남로622번길 80 (녹산동),051-316-4940,부산광역시 강서구_공장 현황_20250113.csv
대성기업,육상 금속 골조 구조재 제조업 외 1 종,선박 부품,부산광역시 강서구 대저중앙로 374-4 (대저1동),,부산광역시 강서구_공장 현황_20250113.csv
동경중공업(주),육상 금속 골조 구조재 제조업 외 1 종,"일반산업기계,제철기계부품",부산광역시 강서구 녹산산단381로40번길 15 (송정동),051-973-8718,부산광역시 강서구_공장 현황_20250113.csv
원일공업,육상 금속 골조 구조재 제조업 외 1 종,산업기계부품,부산광역시 강서구 과학산단1로103번길 42 (지사동),051-832-1417,부산광역시 강서구_공장 현황_20250113.csv
(주)우진피엠이,유압기기 제조업 외 5 종,"중장비부품, 유압펌프 외",부산광역시 강서구 과학산단로 495 (지사동),051-831-3535,부산광역시 강서구_공장 현황_20250113.csv
(주)엘엔케이머시닝,유압기기 제조업 외 1 종,"중장비, 자동차용 유압부품",부산광역시 강서구 화전산단5로14번길 30 (화전동),051-208-7529,부산광역시 강서구_공장 현황_20250113.csv
(주)케이텍플러스,유압기기 제조업 외 1 종,"유압펌프,유압액츄에이터,유압부품, 제어부품, 기계부품",부산광역시 강서구 신덕길1번길 34-22 (대저1동),051-271-1042,부산광역시 강서구_공장 현황_20250113.csv
미광테크,유압기기 제조업 외 1 종,유압 부품,부산광역시 강서구 공항로1409번길 81-2 (대저1동),051-302-6007,부산광역시 강서구_공장 현황_20250113.csv
(주)디에이치하이드록스,유압기기 제조업,건설 중장비 부품,부산광역시 강서구 녹산산단381로12번길 13-21 (송정동),051-265-5391,부산광역시 강서구_공장 현황_20250113.csv
(주)신진커넥터,유압기기 제조업,유공압 부품,부산광역시 강서구 미음국제4로 50 (미음동),051-941-7725,부산광역시 강서구_공장 현황_20250113.csv
(주)영성테크글로벌,유압기기 제조업,"유압부품, 유압실린더 등 ",부산광역시 강서구 녹산산단289로 83 (송정동),051-293-4539,부산광역시 강서구_공장 현황_20250113.csv
(주)원진얼티메탈,유압기기 제조업,(K9등 전차용)유압기계부품,부산광역시 강서구 미음국제4로 10 (미음동),051-831-2595,부산광역시 강서구_공장 현황_20250113.csv
(주)제일피엠씨,유압기기 제조업,"건설기계부픔, 농기계부품",부산광역시 강서구 화전산단5로14번길 31(화전동),051-261-7195,부산광역시 강서구_공장 현황_20250113.csv
(주)한성엠에스,유압기기 제조업,조선기자재 유압부품,부산광역시 강서구 미음산단로295번길 14 (미음동),051-266-1227,부산광역시 강서구_공장 현황_20250113.csv
부산유압기계,유압기기 제조업,"유압실린더, 유압기계부품",부산광역시 강서구 미음국제1로가길 14 (미음동),051-941-4417,부산광역시 강서구_공장 현황_20250113.csv
삼영H.P,유압기기 제조업,유압부품,부산광역시 강서구 금호순서길 121-11 (대저2동),051-974-0401,부산광역시 강서구_공장 현황_20250113.csv
성조기계,유압기기 제조업,유압기계 부품,부산광역시 강서구 낙동남로533번길 55 (녹산동),051-261-7529,부산광역시 강서구_공장 현황_20250113.csv
스마트산업,유압기기 제조업,기계부품,부산광역시 강서구 미음국제5로라길 34 (미음동),051-972-6163,부산광역시 강서구_공장 현황_20250113.csv
주식회사 제이모션텍,유압기기 제조업,유압부품가공,부산광역시 강서구 녹산산단382로 40 (송정동),051-972-1003,부산광역시 강서구_공장 현황_20250113.csv
지엠정공,유압기기 제조업,"실린더,정밀부품",부산광역시 강서구 낙동북로102번길 69 (강동동),051-831-3345,부산광역시 강서구_공장 현황_20250113.csv
창우산업,유압기기 제조업,유압기기 부품,부산광역시 강서구 식만로259번길 81 (식만동),051-832-5021,부산광역시 강서구_공장 현황_20250113.csv
큐알피테크,유압기기 제조업,선박용 유압부품,부산광역시 강서구 화전동 1-1 번지 I 13-6,051-301-1155,부산광역시 강서구_공장 현황_20250113.csv
해동유압산기,유압기기 제조업,유압기기 부품,부산광역시 강서구 대저중앙로348번길 24-12 (대저1동),051-315-3347,부산광역시 강서구_공장 현황_20250113.csv
태화프라스틱(주),운송장비 조립용 플라스틱제품 제조업 외 5 종,자동차용 에어백 커버,부산광역시 강서구 녹산산단290로 27-6 (송정동),051-831-4331,부산광역시 강서구_공장 현황_20250113.csv
(주)에스아이씨,운송장비 조립용 플라스틱제품 제조업 외 3 종,자동차부품,부산광역시 강서구 낙동북로138번길 72 (강동동),,부산광역시 강서구_공장 현황_20250113.csv
건명테크,운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차 및 전자부품 성형,부산광역시 강서구 식만로 195 (식만동),051-941-8990,부산광역시 강서구_공장 현황_20250113.csv
광명래핑,운송장비 조립용 플라스틱제품 제조업 외 1 종,금형 부품,부산광역시 강서구 제도로 1187-5 (강동동),051-303-3872,부산광역시 강서구_공장 현황_20250113.csv
대풍무역,운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차 크롬,부산광역시 강서구 녹산산업중로 51-12 (송정동),051-728-3138,부산광역시 강서구_공장 현황_20250113.csv
지엔피테크,운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차플라스틱제 부품,부산광역시 강서구 과학산단1로 20 (지사동),051-897-4336,부산광역시 강서구_공장 현황_20250113.csv
진영테크놀,운송장비 조립용 플라스틱제품 제조업 외 1 종,자동차 고무부품,부산광역시 강서구 녹산산업대로 117-13 (송정동),051-973-2020,부산광역시 강서구_공장 현황_20250113.csv
진우정밀,운송장비 조립용 플라스틱제품 제조업 외 1 종,조립용기계부품,부산광역시 강서구 맥도길243번길 150-2 (대저2동),051-972-5061,부산광역시 강서구_공장 현황_20250113.csv
태화프라스틱,운송장비 조립용 플라스틱제품 제조업 외 1 종,플라스틱 자동차 부품,"부산광역시 강서구 녹산산단290로 27-7, (송정동, 1729-12) (송정동) (총 2 필지) 외 1필지",051-831-4331,부산광역시 강서구_공장 현황_20250113.csv
에이치티씨(H.T.C),운송장비 조립용 플라스틱제품 제조업,자동차 부품,부산광역시 강서구 녹산산업중로 130 (송정동),,부산광역시 강서구_공장 현황_20250113.csv
예인산업,운송장비 조립용 플라스틱제품 제조업,자동차부품,부산광역시 강서구 녹산산단261로13번길 46 (송정동),051-2031-1341,부산광역시 강서구_공장 현황_20250113.csv
주식회사 나인티에스,액체 펌프 제조업 외 1 종,"펌프,모터/펌프 및 모터관련 부품수리",부산광역시 강서구 공항앞길85번길 120-1(대저2동),051-715-8103,부산광역시 강서구_공장 현황_20250113.csv
주식회사오성정밀금속,액체 펌프 제조업 외 1 종,펌프 및 밸브부품,부산광역시 강서구 녹산산단261로59번길 24 (송정동),051-831-3366,부산광역시 강서구_공장 현황_20250113.csv
(주)케이에스티,액체 펌프 제조업,도장기기 및 부품,부산광역시 강서구 맥도강변길 180 (대저2동),070-7600-9630,부산광역시 강서구_공장 현황_20250113.csv
한창산업,알루미늄주물 주조업 외 2 종,"자동차부품 Compressor Housing, 자동차부품 Compressor Housing, 자동차부품 Compressor Housing",부산광역시 강서구 과학산단2로19번길 132 (지사동),055-715-5206,부산광역시 강서구_공장 현황_20250113.csv
(주)혜강메탈,알루미늄주물 주조업,자동차 미션용 T/M CASE 등,부산광역시 강서구 녹산산업중로 52-14 (송정동) (총 2 필지),051-941-3586,부산광역시 강서구_공장 현황_20250113.csv
다경메탈,"알루미늄 압연, 압출 및 연신제품 제조업",건축부품(샷시류),부산광역시 강서구 대저중앙로 372-1 (대저1동),051-831-6555,부산광역시 강서구_공장 현황_20250113.csv
(주)대연상사,신발 부분품 제조업,신발부품,부산광역시 강서구 죽림동 567-4 번지,055-335-0435,부산광역시 강서구_공장 현황_20250113.csv
(주)승일산업,신발 부분품 제조업,신발부품,부산광역시 강서구 울만로25번길 99 (대저2동),051-301-2703,부산광역시 강서구_공장 현황_20250113.csv
대명산업사,신발 부분품 제조업,신발부품,"부산광역시 강서구 녹산산업중로192번길 10, (송정동 1549-2) (송정동)",051-831-6263,부산광역시 강서구_공장 현황_20250113.csv
대흥기업사,신발 부분품 제조업,신발 부품,부산광역시 강서구 대저중앙로348번길 45 (대저1동),051-322-3339,부산광역시 강서구_공장 현황_20250113.csv
유일산업,신발 부분품 제조업,"플라스틱,신발부품",부산광역시 강서구 공항앞길85번길 61-1 (대저2동),051-973-9658,부산광역시 강서구_공장 현황_20250113.csv
유일산업,신발 부분품 제조업,"플라스틱,신발부품",부산광역시 강서구 공항앞길85번길 61-2 (대저2동),051-973-9658,부산광역시 강서구_공장 현황_20250113.csv
청운산업사,신발 부분품 제조업,신발부품,부산광역시 강서구 신포길 111 (명지동),051-315-7711,부산광역시 강서구_공장 현황_20250113.csv
튜브락,신발 부분품 제조업,신발 부품,부산광역시 강서구 신포길 135 (명지동),051-895-8934,부산광역시 강서구_공장 현황_20250113.csv
현대피할공업사,신발 부분품 제조업,신발부품,부산광역시 강서구 대저중앙로 360-25 (대저1동),051-972-9084,부산광역시 강서구_공장 현황_20250113.csv
(주)대성티엠씨,승강기 제조업 외 12 종,"운반기계, 철구조물, 항공기부품 등",부산광역시 강서구 호계로103번길 35-1 (죽동동),051-313-5341,부산광역시 강서구_공장 현황_20250113.csv
대창테크(주),속도계 및 적산계기 제조업,자동차계기판부품,부산광역시 강서구 과학산단로 491 (지사동),051-916-1000,부산광역시 강서구_공장 현황_20250113.csv
