CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"경기도","오산시","4137051000","5","637","20","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137052300","4","978","110","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137052600","0","160","1","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137053000","2","746","17","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137054300","0","376","3","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137054600","3","288","7","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137055000","3","358","8","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","오산시","4137056000","1","147","7","214751","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146351000","1","358","30","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146351600","4","336","2","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146351700","2","76","1","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146352000","3","717","12","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146353000","5","170","8","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146353500","8","345","6","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146354000","6","258","11","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146355000","3","299","5","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146356000","1","222","0","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146357000","2","233","5","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146357200","0","220","1","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146357500","4","537","5","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146357700","1","117","0","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146358600","1","175","4","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 기흥구","4146359000","1","534","8","380340","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146551000","1","573","30","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146552000","3","214","0","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146553000","0","268","0","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146554000","0","238","6","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146555000","4","168","1","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146555500","2","276","28","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146556000","7","473","16","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146557000","0","37","0","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146558000","0","210","3","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146558500","1","286","0","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 수지구","4146559000","4","344","0","313720","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146125000","8","728","49","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146125300","7","409","16","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146125600","4","413","29","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146125900","3","276","5","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146134000","4","150","57","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146135000","1","229","14","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146136000","4","445","58","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146151000","5","744","58","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146152500","3","589","14","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146152600","5","113","3","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146153000","0","287","6","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","용인시 처인구","4146154000","2","243","13","232447","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143051000","0","167","1","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143052000","3","372","8","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143053000","5","271","2","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143054000","1","228","12","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143055000","0","109","0","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의왕시","4143056000","4","378","2","127207","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115051000","5","1742","168","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115052000","5","869","52","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115054500","1","334","9","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115055500","0","374","1","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115056100","1","160","1","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115056700","0","388","0","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115056800","0","476","6","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115057300","0","378","2","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115057600","0","451","0","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115057800","4","858","0","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115058000","1","540","2","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115059500","0","602","4","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115061500","0","338","4","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115062000","1","247","2","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","의정부시","4115063000","3","191","0","392846","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150025000","1","325","21","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150025300","3","656","23","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150031000","23","175","10","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150032000","2","129","10","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150033000","1","113","2","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150034000","7","461","68","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150035000","1","225","5","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150036000","4","111","6","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150037000","1","61","1","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150038000","1","38","2","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150051000","1","711","38","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150051500","0","441","9","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150052000","7","560","43","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","이천시","4150053000","20","328","22","191841","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148025000","10","1022","39","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148025300","2","235","13","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148025600","4","295","36","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148026200","0","367","11","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148031000","2","302","8","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148032000","179","611","94","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148035000","3","402","13","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148036000","1","93","22","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148037000","2","264","28","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148039000","0","3","1","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148051000","3","868","51","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148052000","1","432","8","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148053000","3","192","7","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148054000","23","485","16","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148055000","3","630","0","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148056000","1","553","3","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148057000","3","761","6","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148058000","3","273","3","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148059000","1","436","2","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","파주시","4148060000","0","51","0","393186","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122025000","5","566","13","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122025300","1","892","15","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122025600","2","821","34","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122025900","0","411","5","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122031000","2","207","5","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122032000","0","117","1","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122033000","1","174","6","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122034000","1","106","6","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122037000","6","155","15","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122051000","1","821","19","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122052000","2","872","18","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122053500","1","206","3","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122055000","0","181","32","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122056000","0","317","12","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122057000","0","99","9","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122058000","0","196","23","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122059000","2","1164","80","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122060000","1","150","0","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122061000","0","280","9","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122062000","1","1104","3","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122063000","1","580","15","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122063500","1","299","2","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122064000","2","407","1","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122065000","0","368","0","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","평택시","4122066000","2","759","7","499258","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165025000","8","1123","78","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165031000","3","166","8","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165032000","1","185","29","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165033000","3","238","3","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165034000","6","258","85","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165035000","0","32","8","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165036000","1","163","38","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165037000","1","338","96","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165038000","3","259","90","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165039000","5","364","120","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165040000","0","50","34","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165041000","2","73","25","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165051000","3","552","24","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","포천시","4165052000","1","319","5","150323","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145051000","2","215","2","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145052000","0","316","10","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145053000","5","443","18","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145054000","0","118","6","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145055000","2","180","2","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145056000","11","404","5","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145058000","2","62","0","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145058200","1","137","0","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145058500","1","139","0","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145059000","1","96","0","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145060000","1","56","0","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145061000","4","922","5","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145062000","0","335","1","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","하남시","4145063000","2","368","1","250805","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159025300","6","1250","24","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159025600","3","445","45","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159025900","6","1794","34","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159026200","3","976","16","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159031000","1","117","4","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159032000","0","159","3","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159033000","2","240","7","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159034000","1","286","26","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159035000","3","380","192","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159036000","1","583","34","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159037000","1","361","5","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159040000","0","182","10","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159041000","2","433","12","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159051500","0","288","0","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159052000","1","861","17","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159053000","2","304","12","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159054000","2","253","3","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159055000","1","340","1","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159056000","0","105","0","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159057000","3","292","4","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159058500","8","1686","49","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159058600","1","204","1","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159058700","0","402","1","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159058800","1","218","0","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159059000","1","988","1","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159060000","5","639","3","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159061000","4","636","1","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159062000","0","153","0","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경기도","화성시","4159063000","0","177","0","815416","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831031000","2","316","343","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831032000","2","117","185","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831033000","1","87","146","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831034000","1","142","24","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831035000","1","38","15","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831036000","1","259","90","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831037000","3","150","6","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831038000","0","106","81","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831039000","1","231","201","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831051000","3","347","50","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831053000","0","194","16","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831054000","0","573","6","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831055000","0","422","49","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831056000","2","533","50","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831057000","2","712","23","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831058000","3","1467","84","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831059000","0","349","10","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거제시","4831060000","3","225","5","207276","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888025000","9","1096","49","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888031000","0","10","1","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888032000","0","17","8","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888033000","0","13","2","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888034000","2","22","77","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888035000","1","49","36","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888036000","0","45","5","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888037000","0","13","2","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888038000","0","15","3","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888039000","3","17","2","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888040000","1","111","22","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","거창군","4888041000","1","7","8","47060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882025000","10","691","64","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882031000","1","27","15","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882032000","0","17","18","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882033000","2","75","30","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882034000","1","22","8","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882035000","1","5","4","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882036000","0","9","3","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882037000","0","15","6","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882038000","2","14","6","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882039000","0","2","0","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882040000","4","152","29","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882041000","2","25","8","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882042000","0","65","30","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","고성군","4882043000","1","84","4","42330","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825025000","5","1372","28","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825032000","1","358","3","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825033000","8","275","5","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825034000","4","256","8","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825035000","5","120","9","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825036000","1","114","10","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825037000","2","125","0","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
"경상남도","김해시","4825051000","2","194","3","489277","KC_624_DMSTC_MIEC_STATN_BIZAEA_2024","20241015"
